id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
831599	00000000000000000001f1e0d141747910d83fb3955ea66d65c39eff9f935d5e	2024-02-23 00:03:38	2024-02-22 22:55:39	1524632	822969	3993539	842899456	323da000	110010001111011010000000000000	b1c95b30377dc0f4542823bc9b6b4c099d1de95718476a89cc3befb263f129a0	91488878	386101681	81725299822043	00000000000000000000000000000000000000006b95609c920253fcdbec8ca0	036fb00c194d696e656420627920416e74506f6f6c20ee003c038779768dfabe6d6d0f47225289743faa1bd88653dfb1db86c0418d6cfca4c4f9e640cf37cf94725410000000000000000000f4d6fd04000000000000	3234	2957	6389	13493	986752934922	506095712	987377934922	506416256	30957651	15877.8691	20311.326	10.4173	7755.414	3.9775	22869.820075242	625000000	320556.25	655957651	336434.125	AntPool
831600	00000000000000000002ce1b24519fe3e0a2872ff45fdea03af07c41e7c46438	2024-02-23 00:21:16	2024-02-22 23:06:04	1629005	788145	3993440	824819712	3129c000	110001001010011100000000000000	ae942d42b109a1a5331f696a8556043170a4b78fe1e6d170c2bfc07e45ec18c5	3965790284	386101681	81725299822043	00000000000000000000000000000000000000006b95aaf103cdd3a3937ddcb0	0370b00c1362696e616e63652f38323154011c078dc75185fabe6d6d201401bac1e72ed0f0f6ccb04b5f2f67c0b2a0dbccc45426b6cf4835fdc1563d10000000000000000000073f6202000000000000	3342	3112	6665	12361	3131941848700	1606341632	3132566848700	1606662272	25171720	12910.3232	15456.352	7.9272	6305.857	3.2343	35979.507375363	625000000	320556.25	650171720	333466.5625	Binance
831601	000000000000000000025b1e2b87387df8937d7a73e3d7751f42cb3b3741a9b6	2024-02-23 00:43:23	2024-02-22 23:11:47	1567484	808487	3992945	548061184	20aac000	100000101010101100000000000000	2a36b79fb5a9a6666df6b2b9fe652eb4fe18cfc4727a7313108df09d8e51a5c4	1753110533	386101681	81725299822043	00000000000000000000000000000000000000006b95f5457599534a4b0f2cc0	0371b00c042bead7652f466f756e6472792055534120506f6f6c202364726f70676f6c642f1ac7f4dcfc77e1d001000000	3107	2876	6386	12789	2368405981079	1214731776	2369030981079	1215052288	24612915	12623.7178	15705.155	8.0549	6165.7686	3.1625	33226.330530096	625000000	320556.25	649612915	333179.9688	Foundry USA Pool
831602	000000000000000000024ba9f58619f2e2838d7d42422a338f4568f88de76151	2024-02-23 00:48:03	2024-02-22 23:18:55	1738970	751502	3993476	637534208	26000000	100110000000000000000000000000	3096d7ef04004ffdac222e261242d72373bebca3aa0ed0a962ffc2067d8140be	1640666972	386101681	81725299822043	00000000000000000000000000000000000000006b963f99e764d2f102a07cd0	0372b00c182f5669614254432f4d696e6564206279206d333173756d2f2cfabe6d6d418d32a048e953bf07726dc9a9c9ed5e95eb1915547ecbaa63040a0a61efc7a51000000000000000121154a8388e54da0689745a4b4d2e44212e0000000000	2423	2267	7088	7147	832070372342	426760576	832695372342	427081120	17863431	9161.9756	10274.784	5.2699	4474.825	2.2952	21728.273508052	625000000	320556.25	642863431	329718.2188	ViaBTC
831603	000000000000000000008d65fd09b13fc52b64e98f802b3940b6376e2822e5fc	2024-02-23 00:50:49	2024-02-22 23:26:49	2219060	591298	3992954	536895488	20006000	100000000000000110000000000000	95d4d183306bad3d914c06cd5f7e167ad82bc9b0b0b0159e74f5a0c72ea7e51f	2978845482	386101681	81725299822043	00000000000000000000000000000000000000006b9689ee59305297ba31cce0	0373b00c04ebebd7652f4d41524120506f6f6c202876313232373233292ff80f6bb9214d12e6b3452b9a5e83bdd712ebe54dff00c4180400ffffffff	2208	2134	6164	6834	42766718712	21934622	43391718712	22255178	15453988	7926.1958	6965.1807	3.5723	3871.416	1.9854	8202.7076816351	625000000	320556.25	640453988	328482.4375	MaraPool
831604	00000000000000000002f0e1c3539c51526174f52d69e08768b0ae5c016db840	2024-02-23 00:57:34	2024-02-23 00:03:38	1781335	737187	3992896	556654592	212de000	100001001011011110000000000000	d41a557bcf16f8318c27bb66fe17c80168023a49b3b05b73716705e60f42ed32	2486031228	386101681	81725299822043	00000000000000000000000000000000000000006b96d442cafbd23e71c31cf0	0374b00c047fedd7652f466f756e6472792055534120506f6f6c202364726f70676f6c642f22af7f8a0001000000000000	1946	1831	6106	5991	174848749460	89678176	175473749460	89998728	15679054	8041.6299	8803.323	4.515	3927.7998	2.0146	4750.1965955228	625000000	320556.25	640679054	328597.875	Foundry USA Pool
831605	000000000000000000025b24539c67dc63fd53400a02f0f9bbf992507390624d	2024-02-23 01:05:13	2024-02-23 00:21:16	1695780	767350	3997830	607985664	243d2000	100100001111010010000000000000	004ed3bb0e91a38ce73440367349994b8455b21edd2c1ae59af65955adf20e11	486941877	386101681	81725299822043	00000000000000000000000000000000000000006b971e973cc751e529546d00	0375b00c2cfabe6d6d438a7a893af7b0ea8465adba86ed5b6cefaf985f1438d527a007d93f1f2bdc8610000000f09f909f092f4632506f6f6c2f7300000000000000000000000000000000000000000000000000000000000000000000000500be78f464	1722	1605	6709	6796	265187931216	136012240	265812931216	136332800	16385812	8404.1191	9665.515	4.9576	4100.593	2.1034	44387.944008449	625000000	320556.25	641385812	328960.375	F2Pool
831606	000000000000000000004437c71465dede589c55c65b9e61f5fc273a9ac6fc74	2024-02-23 01:33:41	2024-02-23 00:43:23	1590683	801016	3993731	538157056	2013a000	100000000100111010000000000000	449072e36aec31cda693da28e3de1cc172e5658eb9ddc1404d955c9e6a0c900a	1010084394	386101681	81725299822043	00000000000000000000000000000000000000006b9768ebae92d18be0e5bd10	0376b00c194d696e656420627920416e74506f6f6c20ea002f04a7ad6497fabe6d6d0625d3b6f25e2a4b9718339f6a846a959edc80450eef2490b5030036b622561d10000000000000000000d16eed1d000000000000	3030	2823	6769	12312	622918282898	319488544	623543282898	319809120	26010743	13340.6504	16356.818	8.3893	6515.817	3.342	10937.165838472	625000000	320556.25	651010743	333896.9062	AntPool
831607	0000000000000000000286ab3d6ebeeed6918973550c55dac8c9d1e40c1dd1d6	2024-02-23 01:42:27	2024-02-23 00:48:03	1702491	763523	3993060	541065216	20400000	100000010000000000000000000000	fc623dd864e143a7852b5fa6ad5d3ee7aeee6b4cc43522a0f3195c714e073111	3774186053	386101681	81725299822043	00000000000000000000000000000000000000006b97b340205e513298770d20	0377b00c0403f8d7652f466f756e6472792055534120506f6f6c202364726f70676f6c642f3ee0c0f771a8010000000000	2946	2799	7489	9141	226663639616	116253512	227288639616	116574072	19697156	10102.4746	11571.628	5.9352	4934.182	2.5306	27422.486544258	625000000	320556.25	644697156	330658.7188	Foundry USA Pool
831608	000000000000000000007b731224b692c5f5f016c9fb5e25a1737258158b60d1	2024-02-23 01:47:18	2024-02-23 00:50:49	1682710	771681	3997753	570425344	22000000	100010000000000000000000000000	d548d34bbd1689578b74c66463ae7e4193e99fde984cb1d0a7e3f06eedb94074	3005129468	386101681	81725299822043	00000000000000000000000000000000000000006b97fd949229d0d950085d30	0378b00c2cfabe6d6dd5f1cad64b6a10cae72b93804bce7ab1c2f2a5b50b8b87c0c4254357c3dc301910000000f09f909f092f4632506f6f6c2f640000000000000000000000000000000000000000000000000000000000000000000000050039a6877c	1686	1593	6043	6790	200910126885	103044792	201535126885	103365352	14424509	7398.1865	8574.707	4.398	3609.8408	1.8515	7100.6211008845	625000000	320556.25	639424509	327954.4375	F2Pool
