id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
836577	000000000000000000031aa0c87245d02564fcc9c652fd3054c2b69278045cba	2024-03-28 00:03:00	2024-03-27 23:02:08	2299995	564342	3993021	543162368	20600000	100000011000000000000000000000	3cc5daca2cba451df4029453e8261fc69a5216cd6a0c7f130168c442972e6b63	626188357	386095705	83947913181362	000000000000000000000000000000000000000071392b9ebb176576d4ef3958	03e1c30c04b4b304662f466f756e6472792055534120506f6f6c202364726f70676f6c642f3fca20ca00005fecd1040200	2252	2153	6013	6484	236381624521	164053568	237006624521	164487344	17900759	12423.4844	7783.961	5.4023	4484.224	3.112	15002.304823418	625000000	433762.5	642900759	446186	Foundry USA Pool
836578	0000000000000000000056d52cddba7e1a85162b0d188400cafff6211354c8a8	2024-03-28 00:13:25	2024-03-27 23:29:40	2023729	656377	3992860	552689664	20f16000	100000111100010110000000000000	0723bfcdad3cc62ffc3827321635ee76411739c79f9340ac38f9d2fa9f13d8ae	3309764722	386095705	83947913181362	0000000000000000000000000000000000000000713977f8acfcd00dca0cb2b4	03e2c30c0426b604662f4d41524120506f6f6c202876303232373234292f38c0a19ff8fe2ab8e720838f0bd6411213879b42e9006e010000ffffffff	2626	2492	5556	9099	2480112730587	1721247872	2480737730587	1721681536	22053448	15305.5342	10899.106	7.5641	5524.793	3.8345	76065.259021682	625000000	433762.5	647053448	449068.0312	MaraPool
836579	0000000000000000000116b1e5b84c1ca3335e1448eae0d8c87e5f7990ea974b	2024-03-28 00:14:44	2024-03-27 23:53:58	2592143	466899	3992840	608362496	2442e000	100100010000101110000000000000	b9e88961fa6ac09c8792e6f36acec877ba9c9953976f8961f0a981e59a6b4f2b	3698987143	386095705	83947913181362	00000000000000000000000000000000000000007139c4529ee23aa4bf2a2c10	03e3c30c0489b60466537069646572506f6f6c2f3131312f83040e551221000000000000	1140	1104	6883	2265	17989119602	12484809	18614119602	12918571	12690840	8807.6963	4896.535	3.3986	3179.4058	2.2063	3865.6337305856	625000000	433762.5	637690840	442570.1875	SpiderPool
836580	00000000000000000002e3919c258b37c5a65621016b788a53f4199421ca7b23	2024-03-28 00:24:09	2024-03-27 23:56:59	1717057	758877	3993688	537231360	20058000	100000000001011000000000000000	3fbafd32310f6c0e7ecaf505cfe7ad2200c4601bb4109b3389648e7900c5b480	1665533328	386095705	83947913181362	0000000000000000000000000000000000000000713a10ac90c7a53bb447a56c	03e4c30c194d696e656420627920416e74506f6f6c206e000e07f446583efabe6d6d4e5cf30c52a37161ef96f8df7ed0e11ce3983757706ed3ce5c2a198c2677a4f5100000000000000000007881d7b2000000000000	2456	2322	7192	9503	273468213745	189792416	274093213745	190226176	18039543	12519.8037	10508.99	7.2935	4519.0415	3.1363	11421.586368807	625000000	433762.5	643039543	446282.3125	AntPool
836581	000000000000000000002e430e6e5802d679dffe402d39cf9cbfd864db804b9d	2024-03-28 00:25:18	2024-03-27 23:57:31	1813563	726437	3992874	549453824	20c00000	100000110000000000000000000000	3b2128033f69f443298274d78278e44aec460378dcf2ee46534fd4990237a26c	3897849940	386095705	83947913181362	0000000000000000000000000000000000000000713a5d0682ad0fd2a9651ec8	03e5c30c04f4b804662f4d41524120506f6f6c202876303232373234292f700eaf79c94bb82fc18eb5f7c398eec912e8d5630500f4c50000ffffffff	1687	1600	8401	5890	113753244998	78947024	114378244998	79380792	10860581	7537.4604	5989.5596	4.1572	2720.765	1.8884	62982.301705482	625000000	433762.5	635860581	441299.9688	MaraPool
836582	000000000000000000006afefbef6e0817258624607457fcea64921c6c518dbc	2024-03-28 00:35:06	2024-03-28 00:03:00	1788925	734777	3993256	691691520	293a6000	101001001110100110000000000000	1ce35bc343e2df11f2993c59cfdd577d00fcb5d93d637f9a5d895cac43456a03	2048271673	386095705	83947913181362	0000000000000000000000000000000000000000713aa96074927a699e829824	03e6c30c184d696e656420627920536563506f6f6c54003807f82ff312fabe6d6d61b3f870670aa544c26bee8bc47e12ecbc65e14d6dd77644585369b458efeb81100000000000000000000338b0030000	4108	3988	6696	10029	510305236882	354162048	510930236882	354595808	16564146	11495.8486	9261.417	6.4273	4149.6387	2.8802	66373.017669898	625000000	433762.5	641564146	445258.3438	Unknown
836583	000000000000000000033056441d144b221ba658afd79c833eafb988fa8734a5	2024-03-28 00:48:17	2024-03-28 00:13:25	1722736	758296	3997624	1073733632	3fffe000	111111111111111110000000000000	1538bcf24088c7b5549a69f44023647f8b8b54a3aa4614d694ae278a5fc23e43	1498370363	386095705	83947913181362	0000000000000000000000000000000000000000713af5ba6677e50093a01180	03e7c30c2cfabe6d6d900206074cc55007563b7425f2af9aecf3c6224778e4f45a33805389207585d810000000f09f909f092f4632506f6f6c2f67000000000000000000000000000000000000000000000000000000000000000000000005002b95b265	2962	2814	6774	9552	828001631225	574649664	828626631225	575083456	18802321	13049.1865	10917.649	7.5773	4705.7944	3.2661	10232.627608358	625000000	433762.5	643802321	446811.6875	F2Pool
836584	00000000000000000000789168be475859a7dd26a3022cc3a00cd76abadde22a	2024-03-28 00:55:06	2024-03-28 00:14:44	1934662	686145	3993097	594829312	23746000	100011011101000110000000000000	b9d28393a903ff7e74d2eb1a4d6680781e91ca270b73d7814aa017add0ac0a52	3047246915	386095705	83947913181362	0000000000000000000000000000000000000000713b4214585d4f9788bd8adc	03e8c30c04eebf04662f4d41524120506f6f6c202876303232373234292f700eaf79c94bb82fc18eb5f7c398eec912fd9db4c00000010000ffffffff	3552	3444	5432	8667	419835402417	291374176	420460402417	291807936	14768130	10249.3779	7634.6694	5.2988	3699.4675	2.5672	6547.0989458517	625000000	433762.5	639768130	444011.875	MaraPool
836585	000000000000000000026c17e0c76905862e56eda789f4120ed3e59f2d29c5c4	2024-03-28 00:56:50	2024-03-28 00:24:09	1248505	914852	3993061	747593728	2c8f6000	101100100011110110000000000000	0cca27cd8d67fab5397a05517ce7efe345eadf447cbbc7c37803c9c563bf305c	3742522513	386095705	83947913181362	0000000000000000000000000000000000000000713b8e6e4a42ba2e7ddb0438	03e9c30c044bc004662f466f756e6472792055534120506f6f6c202364726f70676f6c642f08c48d310000000000000000	935	847	6887	1737	45824767544	31803306	46449767544	32237068	10552985	7323.9824	8454.509	5.8679	2643.546	1.835	2648.647570748	625000000	433762.5	635552985	441086.4688	Foundry USA Pool
836586	00000000000000000002d517d73d1abd09730ea69aa688207c281944300e8a50	2024-03-28 01:08:44	2024-03-28 00:25:18	1653974	781352	3998030	1040187392	3e000000	111110000000000000000000000000	dcdb1d94ff58be96e898cfcb2cdb41a847818dc75977bfafb9059d150e93cb60	2514714670	386095705	83947913181362	0000000000000000000000000000000000000000713bdac83c2824c572f87d94	03eac30c2cfabe6d6d67354df6463f5f8d0620a82a707f67d32ca855f9181dc7ef1505d00b1b2ae40010000000f09f909f092f4632506f6f6c2f6400000000000000000000000000000000000000000000000000000000000000000000000500c1ca82f1	3052	2915	6881	9185	357494014067	248108000	358119014067	248541760	19346788	13427.0576	11700.98	8.1207	4841.57	3.3604	21288.935426088	625000000	433762.5	644346788	447189.5625	F2Pool
