id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
837463	000000000000000000029e5540f4f56dd507c60f19e55e07925c13dea56b0094	2024-04-03 00:22:38	2024-04-02 23:19:29	1559407	812807	3997828	749715456	2cafc000	101100101011111100000000000000	fb2522eacd74d59fac76f109c25b255cb3293ec71f3a45c1316e9b5e9624d7d7	430865812	386097875	83126997340025	0000000000000000000000000000000000000000723f03b0cca47e397b4deca0	0357c70c2cfabe6d6d2a9819ba1a120b89a341985daa4eacb118c58930ad2be54ba919ff3f3cae13f510000000f09f909f092f4632506f6f6c2f73000000000000000000000000000000000000000000000000000000000000000000000005009e670464	3018	2736	6769	11877	2874011423950	1882419968	2874636423950	1882829312	22431173	14691.9697	14389.417	9.4245	5613.727	3.6771	48886.148593553	625000000	409362.5	647431173	424054.4688	F2Pool
837464	000000000000000000025fb52dfecca56cce435fd46158a3f5b99a4e4f70a94d	2024-04-03 00:29:13	2024-04-02 23:25:20	1792584	733463	3992973	874250240	341c0000	110100000111000000000000000000	8e72d3f619a96370d614283abba687bd9fc2b7cd9f5ce05c3922b656d3393756	496733216	386097875	83126997340025	0000000000000000000000000000000000000000723f4f4b9b651c72b57d87c0	0358c70c01201309090920090920091004ef28a4140000000000	2734	2591	6731	9091	629749687471	412473440	630374687471	412882816	12707443	8323.1211	7089.9844	4.6438	3183.2424	2.0848	134199.37190771	625000000	409362.5	637707443	417685.625	Unknown
837465	00000000000000000002d8c0bf0468f98c8ea9aad8ed345feba7863448c1af87	2024-04-03 00:38:16	2024-04-02 23:31:42	1564375	809479	3992812	629612544	25872000	100101100001110010000000000000	4e0a1412e1006ecd1992fae393dc5e453fd58a58f7ad7e5e1a5c4b1267c476bd	3307894022	386097875	83126997340025	0000000000000000000000000000000000000000723f9ae66a25baabefad22e0	0359c70c04f8a40c662f466f756e6472792055534120506f6f6c202364726f70676f6c642f03f8d96fbeebc50000000000	2542	2428	6623	9160	487546254208	319333056	488171254208	319742400	12817062	8394.9189	8194.644	5.3676	3210.9023	2.1031	13326.055079644	625000000	409362.5	637817062	417757.4062	Foundry USA Pool
837466	00000000000000000002bb2c060ccea17c11b2332141bbc9230ae108910a411d	2024-04-03 00:54:05	2024-04-02 23:47:43	1616364	793828	3997848	726958080	2b548000	101011010101001000000000000000	57cc68ffd348386895c4d54acd59f729fe7403d3a6a78bfc7341ca04e4c59859	2753700887	386097875	83126997340025	0000000000000000000000000000000000000000723fe68138e658e529dcbe00	035ac70c2cfabe6d6dbaada4f52be2de13811f16b798d7584e5b4a7e5476a5141240ce1748251b24ae10000000f09f909f092f4632506f6f6c2f6200000000000000000000000000000000000000000000000000000000000000000000000500f3010000	2479	2294	6292	9943	934940593609	612367360	935565593609	612776768	14427572	9449.7715	8928.931	5.8483	3610.6914	2.3651	10227.486917889	625000000	409362.5	639427572	418812.2812	F2Pool
837467	000000000000000000011b03fa0f51279f9c2fcbf9ab117017081c63e5092daf	2024-04-03 00:57:22	2024-04-02 23:48:53	1882357	703799	3993754	602054656	23e2a000	100011111000101010000000000000	b923a37107e0ec41676dedfd871ef14bda0dc1ea0b5b3e9ba12dd4f612319395	620549252	386097875	83126997340025	00000000000000000000000000000000000000007240321c07a6f71e640c5920	035bc70c194d696e656420627920416e74506f6f6c208d005002120e7d7bfabe6d6dde4e5ca0efa4d57fee55a8f030ad7f90437b2b68641665b02a523d6bed9cf37210000000000000000000e4cb0242000000000000	3474	3380	6123	6423	112040975110	73384600	112665975110	73793960	9756267	6390.1597	5184.314	3.3954	2443.978	1.6008	3347.9343289355	625000000	409362.5	634756267	415752.6562	AntPool
837468	00000000000000000000d32e8f5ea20427a05a4b9bd9509c39699511c16993ed	2024-04-03 00:57:37	2024-04-03 00:22:38	1013945	994681	3997988	746217472	2c7a6000	101100011110100110000000000000	f3ef3a2693ed72ca0871a70a2c9b4365f14072102cd04a3a84a94753f102f254	1148506625	386097875	83126997340025	000000000000000000000000000000000000000072407db6d66795579e3bf440	035cc70c2cfabe6d6d7622938c1ef8807f60c91adba52fb0414dadca84f8d285a5c7c3aea70298282010000000f09f909f092f4632506f6f6c2f73000000000000000000000000000000000000000000000000000000000000000000000005009a654e00	138	98	6735	344	5972433987	3911824.75	6597433987	4321187.5	7140544	4676.9136	7046.084	4.615	1786.9497	1.1704	257.46056886844	625000000	409362.5	632140544	414039.4062	F2Pool
837469	0000000000000000000179b0bd2511b5db4c5f0b164d646de35a36ec09a782a2	2024-04-03 01:23:26	2024-04-03 00:29:13	1746629	748723	3992798	801054720	2fbf2000	101111101111110010000000000000	71029405830b6b757b0e79e3d3944f52d287b7c9e74daea169dc1c12bafe6ed9	4157053044	386097875	83126997340025	00000000000000000000000000000000000000007240c951a5283390d86b8f60	035dc70c048faf0c662f466f756e6472792055534120506f6f6c202364726f70676f6c642f2c9c986f1c3b020000000000	2750	2494	5958	11228	3688673900214	2416007680	3689298900214	2416417024	17918011	11735.9385	10260.369	6.7201	4488.797	2.9402	14593.897074957	625000000	409362.5	642918011	421098.4375	Foundry USA Pool
837470	00000000000000000000d0a9e6d702c9a54e468be680a0fc95714789249e11bf	2024-04-03 01:38:34	2024-04-03 00:38:16	1750776	747455	3993141	675577856	28448000	101000010001001000000000000000	a1e9c4b31a737dcd778e495b4102b41229726c22ccc59acfa4c1c5a9dd2f93d5	2180494339	386097875	83126997340025	0000000000000000000000000000000000000000724114ec73e8d1ca129b2a80	035ec70c042fb30c66537069646572506f6f6c2f383939382f0811a863ac48010000000000	2721	2547	6359	10816	205599840477	134663776	206224840477	135073152	14713442	9637.0098	8405.606	5.5058	3685.849	2.4143	39349.778232301	625000000	409362.5	639713442	418999.5	SpiderPool
837471	000000000000000000010dbf04b67356ca40f7bd1a9f57055c096c9c6bcc0689	2024-04-03 01:42:42	2024-04-03 00:54:05	1964067	676557	3993738	717307904	2ac14000	101010110000010100000000000000	8eca25fd87184ded2a07c195bb135ee4b12a9045cd833bc4b9ad1fb7e24028ca	2471078156	386097875	83126997340025	00000000000000000000000000000000000000007241608742a970034ccac5a0	035fc70c194d696e656420627920416e74506f6f6c208d003a0222457b63fabe6d6d098c31683d41078d76b513408928d8596528f5c2408fe4adfc0c228069463f3c100000000000000094af00008000000000000000	1450	1368	9105	6169	258871519855	169555664	259496519855	169965024	10560482	6916.9043	5378.1445	3.5225	2645.447	1.7324	6970.2939340002	625000000	409362.5	635560482	416279.4062	AntPool
837472	000000000000000000022e3b923afc7bd19348f7f09355ea2246fe52fdb65eb3	2024-04-03 02:22:14	2024-04-03 00:57:22	1544588	816125	3992963	794247168	2f574000	101111010101110100000000000000	e28153f032946feb6c0afcec9939a0c70dc191b6c2075b7fd20dda90e5f272c2	3176174091	386097875	83126997340025	00000000000000000000000000000000000000007241ac22116a0e3c86fa60c0	0360c70c0456bd0c662f466f756e6472792055534120506f6f6c202364726f70676f6c642f30b4e542ef60030000000000	3213	2944	6638	12440	1691135403553	1107659904	1691760403553	1108069248	19799956	12968.5752	12821.39	8.3975	4960.054	3.2487	30258.429117772	625000000	409362.5	644799956	422331.0625	Foundry USA Pool
