id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
844059	000000000000000000010862b1316312f410d6a4e949d41a6be2bafd8c79e1fd	2024-05-19 00:00:34	2024-05-18 23:13:16	1730590	754190	3993160	752779264	2cde8000	101100110111101000000000000000	336f5dfce2e11b61c194d2dbc9405e2c697d12b384e78a208adb3d78fe2b34da	3787124256	386097818	83148355189240	00000000000000000000000000000000000000007a162162d4b7b584466f8cd0	031be10c04234149662f466f756e6472792055534120506f6f6c202364726f70676f6c642f70002bc3c401000000000000	4223	4092	7288	10929	174130243249	116562784	174442743249	116771976	12061390	8073.8945	6970.8945	4.6664	3021.46	2.0223	12848.172123895	312500000	209187.5	324561390	217261.3906	Foundry USA Pool
844060	00000000000000000001e7d8c5f83ffff52eae254d4232e0c29a163edaba5e0e	2024-05-19 00:15:25	2024-05-18 23:18:48	1829454	721422	3993720	711909376	2a6ee000	101010011011101110000000000000	0a6698a443398583efbc1f77fab679814cd99f5dafc093fcbb7b9d26390ae43e	4055461154	386097818	83148355189240	00000000000000000000000000000000000000007a166d029c8437488aff70dc	031ce10c194d696e656420627920416e74506f6f6c202e001a048c538fe1fabe6d6daf526a239d0b37f212f046d2666dc706faf430612d8631a66db0015038420467100000000000000031750000c432010000000000	3627	3517	6994	10309	1818038140163	1216994688	1818350640163	1217203968	12333890	8256.3057	6743.593	4.5144	3089.7075	2.0684	26468.564987758	312500000	209187.5	324833890	217443.8125	AntPool
844061	00000000000000000000a52a9b1cc3740fe817423359e3198b312b8e0c4fecf1	2024-05-19 00:21:07	2024-05-18 23:39:08	1931640	687345	3993675	536952832	20014000	100000000000010100000000000000	e76de76107527bbb58aee2f7e2a3bad8a8339bbdf80207f767db5b6467db5350	1235689114	386097818	83148355189240	00000000000000000000000000000000000000007a16b8a26450b90ccf8f54e8	031de10c1362696e616e63652f3832326c0106008e5ca36ffabe6d6d45ca3e8692384d3a68eb9529248346fdce9984958aabed51f7e793c9fea7880610000000000000008e4d000029b6110000000000	2235	2152	9394	5745	255784808003	171222352	256097308003	171431536	10494189	7024.8101	5434.1064	3.6375	2628.8662	1.7599	4860.7843108834	312500000	209187.5	322994189	216212.3125	Binance
844062	000000000000000000022ad1c36b39c8ddbf9301390c33ab74f1d3085bff8a9f	2024-05-19 00:28:22	2024-05-18 23:46:47	1854274	713143	3993703	538066944	20124000	100000000100100100000000000000	73b6cb10f1f09b5086f9c1f26d5839390e591c2584860822372685c19dd52ecb	3101665470	386097818	83148355189240	00000000000000000000000000000000000000007a1704422c1d3ad1141f38f4	031ee10c194d696e656420627920416e74506f6f6c20d1001d0090f3acecfabe6d6d7474bfc046b41060085977e397f975e6e80ec55f34b87df95cb0aade6bc7ceae10000000000000000000a278d9b9000000000000	1752	1671	8726	5243	307156415222	205610512	307468915222	205819696	10405345	6965.3379	5612.9844	3.7573	2606.6074	1.7451	18528.603447198	312500000	209187.5	322905345	216152.8438	AntPool
844063	000000000000000000027896b1699a96d9c3beb6b06af3449c4aacc653260f59	2024-05-19 00:35:01	2024-05-18 23:49:22	1811949	728631	3997842	536870912	20000000	100000000000000000000000000000	e07e39d9a9beb02ae817506c9df51f1da2967ff49fc1606da85ee45f256304b4	706308858	386097818	83148355189240	00000000000000000000000000000000000000007a174fe1f3e9bc9558af1d00	031fe10c2cfabe6d6d22093f6c3d93f05f9e8b44ce3ae94cc7b254fef4a4e1106237e9783fdf382ff910000000f09f909f092f4632506f6f6c2f6400000000000000000000000000000000000000000000000000000000000000000000000500be2c6a39	2808	2713	8103	7483	264719188332	177203024	265031688332	177412208	10349546	6927.9863	5713.5366	3.825	2590.1152	1.7337	2137.5094102413	312500000	209187.5	322849546	216115.4844	F2Pool
844064	000000000000000000033e63c44d1bb20cd418adfa05a0a7e904fa5672d5c040	2024-05-19 01:15:41	2024-05-19 00:00:34	1718519	758196	3993107	799768576	2fab8000	101111101010111000000000000000	4e9e07246dc55aa2d07af107e2d7ffa0b830d40e3442840de96356b70ae07510	3845858654	386097818	83148355189240	00000000000000000000000000000000000000007a179b81bbb63e599d3f010c	0320e10c04be5249662f4d41524120506f6f6c202876303331393234292f6ffead5c76d2571ade6aa17dc7be6bde12524c30a5007f050000ffffffff	2386	2222	8201	10507	1259532294142	843130944	1259844794142	843340096	16976980	11364.3906	9880.632	6.6143	4252.7812	2.847	7982.8407125342	312500000	209187.5	329476980	220551.8906	MaraPool
844065	00000000000000000001193164f7cd153fe8b5640b96ae1315a072aea4fda3d0	2024-05-19 01:16:01	2024-05-19 00:15:25	1691474	767325	3993449	859553792	333bc000	110011001110111100000000000000	14f52cf5eb91a4bd3b666b8728360f9c59b3531cd27ced02ce444e1c0cc3a798	2272680510	386097818	83148355189240	00000000000000000000000000000000000000007a17e7218382c01de1cee518	0321e10c192f5669614254432f4d696e656420627920657665727369622f2cfabe6d6d58071a088fad3d1cb7b34e91b579bc08494d271fbabd59fa5b9cc647d377ddb110000000000000001058b06a00b58a240952cb009669b53f669f0f0000	3115	3001	7340	7960	82769437842	55405860	83081937842	55615048	10394033	6957.7656	6146.406	4.1141	2603.7412	1.7431	6836.9384025202	312500000	209187.5	322894033	216145.2656	ViaBTC
844066	000000000000000000029587d4c22d46a1ca71ad37e725c152f9d1c4aa014113	2024-05-19 01:25:48	2024-05-19 00:21:07	2056777	645597	3993568	547356672	20a00000	100000101000000000000000000000	6226914ce6e0fdceba71968324af811a24e20037ae28d01a51050b2dd100fc51	1879927894	386097818	83148355189240	00000000000000000000000000000000000000007a1832c14b4f41e2265ec924	0322e10c1362696e616e63652f39393693011d02a57e56d1fabe6d6d7c897b821795ec13cfdb9b0f506554311fbc6dee34e58a88081cae87f6fcaf9b10000000000000000000a80736f3e80000000000	3640	3553	6450	9361	177815379779	119029616	178127879779	119238800	12097266	8097.9097	5883.003	3.9381	3030.529	2.029	43110.280407112	312500000	209187.5	324597266	217285.4062	Binance
844067	00000000000000000002307c2de4c0c55c0a0f0635e1730b35a9c3da13c99333	2024-05-19 01:26:46	2024-05-19 00:28:22	1969114	674651	3993067	566927360	21caa000	100001110010101010000000000000	085bac25c1528e8367f676358bfe2c88258eb445c95a4d4b9c62e26066720372	4194410854	386097818	83148355189240	00000000000000000000000000000000000000007a187e61131bc3a66aeead30	0323e10c04575549662f466f756e6472792055534120506f6f6c202364726f70676f6c642f4f22933b00002d5549000000	403	381	9922	1486	39117749186	26185422	39430249186	26394608	9358340	6264.4727	4753.385	3.1817	2344.382	1.5691	5477.8827726797	312500000	209187.5	321858340	215451.9688	Foundry USA Pool
844068	000000000000000000030141d23d255fa607ad60bcfccee1c47f1951784c9cdf	2024-05-19 01:39:00	2024-05-19 00:35:01	1702465	763585	3993220	1073676288	3fff0000	111111111111110000000000000000	89d7eeb36d5083e446a81ef94d8f1f1fa6f322800c2cd84e4bb109694f243a47	994153473	386097818	83148355189240	00000000000000000000000000000000000000007a18ca00dae8456aaf7e913c	0324e10c1b2f5669614254432f4d696e6564206279206176616c6f6e7275732f2cfabe6d6d46b60deb72fe9a66e10d38234a8ae8588d93a7726c446f4f0c155e7302d9c37510000000000000001098b0cf00286847c3ae80f4275020000000000000	2251	2147	7815	6994	191801537384	128391952	192114037384	128601136	12947576	8667.1074	7606.9854	5.0921	3243.605	2.1715	26234.230312876	312500000	209187.5	325447576	217854.6094	ViaBTC
