id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
839848	00000000000000000000f94de3a81f59b3c674ef219b46d806c876516036c35f	2024-04-19 00:14:09	2024-04-18 23:21:56	1555217	812748	3993461	660611072	27602000	100111011000000010000000000000	e5ab29a3ce4b8678e154b738f86be040bf8517407303612ce44c2e39fc992b93	389165381	386089497	86388558925171	0000000000000000000000000000000000000000750d33e0da2f42536bc1cba3	03a8d00c1d506f7765726564206279204c75786f72205465636800004e0331ca872ffabe6d6d535e2e11bedb9f2b1386139f2e5711c5c3a8324fc40509533863979574dad5fc100000000000000000002b2e0000000000000000	2801	2641	6942	11448	1768510471867	1116248448	1769135471867	1116642944	93637300	59101.9922	60227.062	38.0141	23458.277	14.8062	21972.569180208	625000000	394487.5	718637300	453589.5	Unknown
839849	000000000000000000004ae38019cb5c156db7095d440c5324e2eba23e592780	2024-04-19 00:20:34	2024-04-18 23:23:25	1617853	791960	3993733	581042176	22a20000	100010101000100000000000000000	105e33ec8e78d7e8c96b023f09254574c7ffb363d4aaa2e633b83c5856682eee	1827290673	386089497	86388558925171	0000000000000000000000000000000000000000750d8273101f85b6b224ac6e	03a9d00c194d696e656420627920416e74506f6f6c20e200260734a3a828fabe6d6d4492d926eb7440eb21b9614a77e7f826ad2dc5afb5f9a671983b29f3a970c7b610000000000000000000b25742a3000000000000	2377	2272	7213	10982	1908026698272	1204308352	1908651698272	1204702720	66494762	41970.1641	41112.69	25.9497	16657.25	10.5136	24855.697358722	625000000	394487.5	691494762	436457.6562	AntPool
839850	00000000000000000001ff227d7c2b43b33a1a259c167b9af06b82b24877697c	2024-04-19 00:25:23	2024-04-18 23:31:54	1924981	689325	3992956	538288128	2015a000	100000000101011010000000000000	e78b67643608ad378be9f12b281c98195824a009389b5fd25c3d593fae000abd	2420365873	386089497	86388558925171	0000000000000000000000000000000000000000750dd105460fc919f8878d39	03aad00c04f3b921662f466f756e6472792055534120506f6f6c202364726f70676f6c642f1b2f47fa1c62000000000000	2246	2139	4737	11250	105785635527	66769776	106410635527	67164264	56957231	35950.2656	29593.691	18.6791	14268.901	9.0063	5958.7458991808	625000000	394487.5	681957231	430437.75	Foundry USA Pool
839851	0000000000000000000238f4b4530d61d32a0ff65c2c953b684bdea1cf906deb	2024-04-19 00:27:31	2024-04-18 23:32:13	1696310	765693	3993389	771751936	2e000000	101110000000000000000000000000	fe568f9bac82678d09c899df735057d9825c475d9fbf1466ef7d1bcd6f7c5289	573748078	386089497	86388558925171	0000000000000000000000000000000000000000750e1f977c000c7d3eea6e04	03abd00c1062696e616e63652f9f018e0037211aa2fabe6d6d3aefe0056c09cd6173ac7c4845e25db97b5bd7d0f50bc3cc3e3c39f686303a071000000000000000d50200004f49080000000000	2749	2558	7044	8565	144783197450	91384256	145408197450	91778744	49653112	31340.0508	29279.293	18.4803	12439.298	7.8512	39865.002013428	625000000	394487.5	674653112	425827.5625	Binance
839852	000000000000000000021e34ac5f4f4332a87068a0ca7c94a2f1c36188cdf47b	2024-04-19 00:36:50	2024-04-18 23:44:49	1898340	698482	3993786	537583616	200ae000	100000000010101110000000000000	e83d94e5e260b9170915e1ff56ef0c347d3e0cd8c56c7d6ff74a04096d9e1c9b	1561783179	386089497	86388558925171	0000000000000000000000000000000000000000750e6e29b1f04fe0854d4ecf	03acd00c194d696e656420627920416e74506f6f6c206c000d043a74c064fabe6d6d960cce46d26d8a48064048ef3be3746d0d3c00db48f948c7c358afc69ea584a9100000000000000000007c575dba000000000000	1939	1840	5482	9406	163252202688	103041528	163877202688	103436016	61272322	38673.8633	32284.87	20.3776	15348.801	9.688	4773.7626284738	625000000	394487.5	686272322	433161.375	AntPool
839853	00000000000000000000c69e9707825b0fc87d4332b9fd04f5f05e73ede8cb3c	2024-04-19 00:36:56	2024-04-19 00:14:09	1573417	806576	3993145	672759808	28198000	101000000110011000000000000000	972f5ef2665d33eba730c0e01d5e070c3a8be97e2bf8e4c7c2420a9a80dbd33d	3522607664	386089497	86388558925171	0000000000000000000000000000000000000000750ebcbbe7e09343cbb02f9a	03add00c04a8bc21662f466f756e6472792055534120506f6f6c202364726f70676f6c642f19cefcb00e00000000000000	1966	1759	7089	5772	217389462722	137211888	218014462722	137606368	42452431	26795.125	26986.875	17.0337	10634.661	6.7126	9291.6263126594	625000000	394487.5	667452431	421282.625	Foundry USA Pool
839854	000000000000000000001164766dbbecb81f72f7a998e68fede2b85ecfb32040	2024-04-19 00:39:08	2024-04-19 00:20:34	2276184	572436	3993492	538337280	20166000	100000000101100110000000000000	33753cde443efe6660c9c962e22773f397f83733f168accf7543194631f22544	4079634900	386089497	86388558925171	0000000000000000000000000000000000000000750f0b4e1dd0d6a712131065	03aed00c194d696e656420627920416e74506f6f6c20e2009c033b47b621fabe6d6d018391f5463785b566c577cad3cd25af0f2a98ddcd5603f5918debb3059ba60b10000000000000006e4b0000db52000000000000	2201	2107	5496	6618	158799342915	100230968	159424342915	100625456	44309645	27967.3613	19470.7	12.2897	11100.444	7.0061	4441.1428499081	625000000	394487.5	669309645	422454.875	AntPool
839855	00000000000000000002083a152a6f32e9ae8ff48ac28baf30948922fa8b95bc	2024-04-19 00:41:31	2024-04-19 00:25:23	3991650	481	3993093	708345856	2a388000	101010001110001000000000000000	f366325469d691b56f7007380af9a2833c82a8a8425d58a8a02f0fddb58e6b4f	346968147	386089497	86388558925171	0000000000000000000000000000000000000000750f59e053c11a0a5875f130	03afd00c04bdbd21662f4d41524120506f6f6c202876303331393234292f98e950ab869be201eda7354a60f4071b136560982a006d000000ffffffff	3	3	3	5	75405445	47594.4102	700405445	442081.9062	74886014	47266.5547	18762.12	11.8422	18759.186	11.8403	1.5333259362031	625000000	394487.5	699886014	441754.0625	MaraPool
839856	00000000000000000000d10e1ee5bf46d9edcc9a3107ab459ce52eb353f72091	2024-04-19 00:51:44	2024-04-19 00:27:31	1899091	699559	3997768	536928256	2000e000	100000000000001110000000000000	f28975ab42e3b8078fe55a34c4bea1fe4c0e0a7e632cfa04a691b993870263bb	984524222	386089497	86388558925171	0000000000000000000000000000000000000000750fa87289b15d6d9ed8d1fb	03b0d00c2cfabe6d6d91124ae6c31359f794f39e7c56d0a6c6e6cabadd3febceb40adce0caa081090b10000000f09f909f092f4632506f6f6c2f6700000000000000000000000000000000000000000000000000000000000000000000000500f7d00000	2089	2006	5694	9346	870480043157	549429568	871105043157	549824064	64533886	40732.5	33991.145	21.4544	16150.785	10.1942	2716.5262448945	625000000	394487.5	689533886	435220	F2Pool
839857	0000000000000000000285f2233538754a9d409e939c5800ba8f88862fdc55e5	2024-04-19 01:15:54	2024-04-19 00:36:50	1865466	709291	3993339	570425344	22000000	100010000000000000000000000000	9ad1a5c47c052c17d1096f5c2a47778396144ca77abba3c891ccbb24bcbab17b	1700823794	386089497	86388558925171	0000000000000000000000000000000000000000750ff704bfa1a0d0e53bb2c6	03b1d00c192f5669614254432f4d696e65642062792064656e697339312f2cfabe6d6db11db3315b8228312c6e2e3113da3a2b3fc093dfff3fa871562a1ecfdb5b93a510000000000000001075944406c898d50e68a6eb6aeb16cb0000000000	1121	1053	10749	5675	232985046805	147055504	233610046805	147449984	109601184	69178.0781	58765.28	37.0913	27456.23	17.3297	21978.706707259	625000000	394487.5	734601184	463665.5625	ViaBTC
