id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
841849	00000000000000000002b244b27314a6b3adee75aae1968af5e86e04e7d112d5	2024-05-03 00:05:50	2024-05-02 23:38:09	1619682	791246	3993420	648732672	26aae000	100110101010101110000000000000	59dc7eb771537c87bae9a9d77f172f03e1d7d9c996b4a1c4997dd8499f0959b7	3679669605	386085339	88104191118793	0000000000000000000000000000000000000000777a86d9cc066085daf228cc	0379d80c1a2f706f6f6c696e2e636f6d2f66702f393632d6002b015926fe3ffabe6d6df7062beaa0fc498b88987107a69fb9da526ed6e862355803f0ea2a5291f249ac100000000000000000004c53b502000000000000	2737	2560	8215	10764	580454652522	342961632	580767152522	343146272	25517929	15077.2686	15758.676	9.3112	6392.305	3.7767	16829.808296248	312500000	184640.625	338017929	199717.8906	Poolin
841850	00000000000000000001b5112a7c22656b11800d9ffebc9d174c0c8bbdd2af6e	2024-05-03 00:07:02	2024-05-02 23:39:19	1725676	756035	3993781	566558720	21c50000	100001110001010000000000000000	fb670276c7407acd5b04c1c3c34d188825931e786769059f73a73069ecd60c4d	1446380905	386085339	88104191118793	0000000000000000000000000000000000000000777ad6fb772bd9747ab5292a	037ad80c194d696e656420627920416e74506f6f6c202e0050035994d21ffabe6d6d18eac07b32144091cf79fdc65b447178150d431fbee237754b6502dbe6afae4010000000000000000000e42a3816000000000000	5100	5076	8092	11233	27173988043	16055751	27486488043	16240391	16229753	9589.3496	9407.456	5.5581	4065.5806	2.4024	9056.3890729563	312500000	184640.625	328729753	194229.9688	AntPool
841851	00000000000000000002a82373bae93ad36f613817188f474c53068dbd1e1e13	2024-05-03 00:10:57	2024-05-02 23:43:06	1893610	700004	3993622	646676480	268b8000	100110100010111000000000000000	ecd734fa1b2013d6650cf32ce4d559ad966583c774a4ebd429a48da411afb4fd	692323621	386085339	88104191118793	0000000000000000000000000000000000000000777b271d225152631a782988	037bd80c1462696e616e63652f313030392a009b035afb75fcfabe6d6d5d070898fb21df6582bbe226ad379c18a20c425ecc80cf431650077472f13742100000000000000000003d790e4d000000000000	4599	4503	7576	10196	132190183596	78104568	132502683596	78289208	16772064	9909.7744	8859.39	5.2343	4201.5767	2.4828	9997.0268979332	312500000	184640.625	329272064	194550.4062	Binance
841852	0000000000000000000283acaac2f7728b9a8d27dfd2fad0d23471168b24bb5d	2024-05-03 00:22:49	2024-05-02 23:43:57	1565540	809297	3993431	842661888	323a0000	110010001110100000000000000000	ad9545d41a3af3b8f7adcf931d14e436127d73e503f177537540a6a9e27676a1	4167023130	386085339	88104191118793	0000000000000000000000000000000000000000777b773ecd76cb51ba3b29e6	037cd80c1a2f5669614254432f4d696e65642062792066616c636f6e32322f2cfabe6d6de54978241ee08a73caab17578034d72d1024ebf0d529c6ff9b3d83a615823dbf10000000000000001009ad96016102b4d7d5ebddddbd01000000000000	2376	2281	7697	8154	375550569792	221894048	375863069792	222078688	21262041	12562.6768	13584.754	8.0267	5326.244	3.1469	41522.576743162	312500000	184640.625	333762041	197203.2969	ViaBTC
841853	00000000000000000002d3de319a5acd62c208054259e6bea9bee49fcf3d5cf5	2024-05-03 00:25:04	2024-05-02 23:45:49	1662582	776856	3993150	579051520	2283a000	100010100000111010000000000000	0efd1ab6486e46126ceb4069c05805d42bca5c142c5cb3e035a5e756a2496ca4	1538463272	386085339	88104191118793	0000000000000000000000000000000000000000777bc760789c444059fe2a44	037dd80c04e02e34662f466f756e6472792055534120506f6f6c202364726f70676f6c642f0882adfa5f00000000000000	4518	4404	8295	10371	81004725261	47861640	81317225261	48046284	15215193	8989.8965	9153.416	5.4081	3811.5186	2.2523	40721.633404436	312500000	184640.625	327715193	193630.5156	Foundry USA Pool
841854	00000000000000000002f2e38e2af4d079f55458cf9d9693f409fac15c0d7ec4	2024-05-03 00:35:01	2024-05-03 00:05:50	1677031	772108	3993355	597164032	23980000	100011100110000000000000000000	b89e6e336bb4a478abc7a2c0f89978dc2fd26e48a8530a41c08d9f254a742b3e	913885470	386085339	88104191118793	0000000000000000000000000000000000000000777c178223c1bd2ef9c12aa2	037ed80c184d696e656420627920536563506f6f6c3a00390363966357fabe6d6dec9bf406078933c57fbb11d57884b172258c6265ef321166a3d8e97d31c79e061000000000000000000077e54bd00000	2699	2612	8669	8834	299941426128	177220384	300253926128	177405040	19807935	11703.5186	11814.622	6.9809	4962.426	2.9318	102091.20628455	312500000	184640.625	332307935	196344.1406	Unknown
841855	0000000000000000000061d14ba749be88a41eccd53c15804b0e4b8103325b20	2024-05-03 00:57:25	2024-05-03 00:07:02	1575468	806103	3993777	1006632960	3c000000	111100000000000000000000000000	fac3911493ca14c9636eb4dd0657079307a395398e9bcd59849bb1a0200b849a	781463469	386085339	88104191118793	0000000000000000000000000000000000000000777c67a3cee7361d99842b00	037fd80c1b4d696e656420627920416e74506f6f6c393630d60136026b993a36fabe6d6d50d7df8ddfb797ab1e76190b1eb4b98a7e682d2256b911fb66d233c2447a4ffb1000000000000000431e0000d3c9230000000000	2453	2306	7230	10369	405313108228	239479248	405625608228	239663888	25553781	15098.4512	16224.716	9.5865	6401.2847	3.782	8581.3325813247	312500000	184640.625	338053781	199739.0781	AntPool
841856	00000000000000000000f287f2fe507ee8f0bbe368570633c0cdb3c52c0f89e6	2024-05-03 01:01:47	2024-05-03 00:10:57	1549127	814695	3993212	939515904	37ffe000	110111111111111110000000000000	e7513dab87c92798f0fa43699e7a50727e4a9917f426f28cfb77be716c77c751	4057876536	386085339	88104191118793	0000000000000000000000000000000000000000777cb7c57a0caf0c39472b5e	0380d80c1b2f5669614254432f4d696e6564206279206861726973323131322f2cfabe6d6da9ecf8c8c8414d74dd45cff3a221a0da9220ea9850a5d9e865c774faaca012c11000000000000000106eadcb0014f318a7936bab1490141d0000000000	1780	1693	8390	5399	113287910211	66936160	113600410211	67120800	17498100	10338.752	11298.384	6.6754	4383.6035	2.5903	4325.8489311216	312500000	184640.625	329998100	194979.375	ViaBTC
841857	00000000000000000002f8dbf883ddcf56ad51ad7b678d69199f220482fd5730	2024-05-03 01:15:33	2024-05-03 00:22:49	1554053	812923	3992822	536879104	20002000	100000000000000010000000000000	17079a29883d4e6276c8eda35bc7b9e1a9fbc9c677d1ec3b17a210d7a7f367c8	3031645356	386085339	88104191118793	0000000000000000000000000000000000000000777d07e7253227fad90a2bbc	0381d80c04b53a34662f466f756e6472792055534120506f6f6c202364726f70676f6c642f5f04f2891c29130000000000	2484	2366	7459	10488	911090789832	538318016	911403289832	538502656	23167927	13688.7695	14911.33	8.8102	5804.2144	3.4293	5613.8713490704	312500000	184640.625	335667927	198329.3906	Foundry USA Pool
841858	000000000000000000027f45771847f42058cbb2d07be7c4bcc10f573d6caf3e	2024-05-03 01:25:10	2024-05-03 00:25:04	1697558	765351	3993611	1073676288	3fff0000	111111111111110000000000000000	2bb90025957937313f305b089cf97edcd7c4353fe075c12d4eed2f2a205d11e1	1832782467	386085339	88104191118793	0000000000000000000000000000000000000000777d5808d057a0e978cd2c1a	0382d80c1062696e616e63652f6800d5027576495efabe6d6d747ea6ab578ede1f63a7eb95e22e5881ebd0961062558d7896a7046b7156f9c81000000000000000000091ecfa47000000000000	2048	1955	9220	6994	128120629544	75700072	128433129544	75884712	19382756	11452.3018	11421.158	6.7481	4855.576	2.8692	8888.7021345981	312500000	184640.625	331882756	196092.9219	Binance
841859	000000000000000000015d61965e797569682ccc25acd2ff4aa35ad4b97a5c58	2024-05-03 01:25:20	2024-05-03 00:35:01	1779801	737974	3993723	536870912	20000000	100000000000000000000000000000	089553d7d5ac41861cc30b442b7061991b6b0fef29c031bc2ed735409b204225	866757681	386085339	88104191118793	0000000000000000000000000000000000000000777da82a7b7d19d818902c78	0383d80c0f627463636f6d2a00cc037595917501fabe6d6dce238872577bd7dd656e79ea6704abdc93397f19e9d64719d97d1ef700cb68fb1000000000000000d88c00007458040000000000	3131	3067	7892	6977	21483611987	12693592	21796111987	12878233	13653758	8067.3228	7673.513	4.5342	3420.305	2.0207	5002.0904860415	312500000	184640.625	326153758	192707.9531	Unknown
841860	000000000000000000025626f6beb7e649685683f4f6eb51a4dce273337ca7cf	2024-05-03 01:26:53	2024-05-03 00:57:25	1869397	708130	3993787	536879104	20002000	100000000000000010000000000000	2bb2950d94e9d9423d7977849208c9d78d04519459f14008fd98710b35b85bee	2585393788	386085339	88104191118793	0000000000000000000000000000000000000000777df84c26a292c6b8532cd6	0384d80c194d696e656420627920416e74506f6f6c20d6010801762302c2fabe6d6d42b233f782177f2cfd505b396766966a9fa0cf512cbbc73177d6c11d7bb7de1610000000000000000000bf8e4c2b050000000000	2555	2428	8438	5628	51341251583	30334978	51653751583	30519620	13919592	8224.3906	7447.926	4.4007	3486.8762	2.0603	497324.09032577	312500000	184640.625	326419592	192865.0156	AntPool
