id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
845317	00000000000000000000c0dfdd719731cef0aa0a1ef414c1031fafb0b96e50f3	2024-05-27 00:06:53	2024-05-26 23:13:32	1555794	812606	3993612	626270208	25542000	100101010101000010000000000000	63282ad3d5387e2dd5f00ee55e6706f41da89f010ddd09612a5d4c974461b0d9	349897334	386094576	84381461788831	00000000000000000000000000000000000000007b8c712bd120535bf51479c4	0305e60c1062696e616e63652f6c013705a1247bbafabe6d6d719db02297d018843826a04ee6b5aabfe89086bac262379ff21e2db878c4a6f010000000000000000000ba9d3029010000000000	4457	4320	7797	11227	370783205792	253786272	371095705792	254000160	12736503	8717.627	8188.9497	5.605	3190.6218	2.1841	7957.111889686	312500000	213893.75	325236503	222611.375	Binance
845318	0000000000000000000018bfd34ad88ad48bf58f62fa4a67efc06898ea07ac7d	2024-05-27 00:08:46	2024-05-26 23:20:57	1601042	797299	3992939	536870912	20000000	100000000000000000000000000000	c76996c3c5bb42ae80e52258df3860c0e2a28cd61548e77dc61a51a891680dc5	591061599	386094576	84381461788831	00000000000000000000000000000000000000007b8cbdeab4ed6fc867d2e0da	0306e60c0403cf53662f466f756e6472792055534120506f6f6c202364726f70676f6c642f303abbb5630e000000000000	7216	7195	7562	15186	27080881708	18535780	27393381708	18749674	7997395	5473.897	4996.1797	3.4196	2003.5126	1.3717	2626.4485367221	312500000	213893.75	320497395	219367.6406	Foundry USA Pool
845319	00000000000000000003128806bc2947aae9b4d083b87f031d4427a1806f9c33	2024-05-27 00:09:19	2024-05-26 23:31:58	1621693	790646	3993631	538968064	20200000	100000001000000000000000000000	ac69e03c363ed84b06f028ee80d89f16f764c180c4742c9c04a9600f607d159b	2037506614	386094576	84381461788831	00000000000000000000000000000000000000007b8d0aa998ba8c34da9147f0	0307e60c142f756c74696d75732f3738372a004400a203225dfabe6d6d235e85696ffc51c06baa144ae4f97ad9a0e2d8bc84b457c4e95039c943eaa91410000000000000000000e68c8ffc020000000000	7650	7638	7859	15523	5649609250	3866931.5	5962109250	4080825.25	7628381	5221.3218	4705.3247	3.2204	1910.9846	1.308	1967.698067516	312500000	213893.75	320128381	219115.0781	Unknown
845320	00000000000000000003069ea128900b4f5de3e1ab5f1aa79757f4687de4752c	2024-05-27 00:33:51	2024-05-26 23:48:27	1696570	765660	3993550	759742464	2d48c000	101101010010001100000000000000	df0c75ead10f51f3fc070c81b09094f540b8965f208f7301c52961987b3f809c	19234707	386094576	84381461788831	00000000000000000000000000000000000000007b8d57687c87a8a14d4faf06	0308e60c194d696e656420627920416e74506f6f6c2093015e01aaca4433fabe6d6d66f0acaf3bc883c867b1fb5a0b2605c711eac78bdd5bd842fbcec3ec8d361fda10000000000000000000cf89f910020000000000	3712	3556	7207	11575	357877414869	244952768	358189914869	245166672	13132937	8988.9697	7743.0435	5.2998	3290.0134	2.2519	91526.977648298	312500000	213893.75	325632937	222882.7188	AntPool
845321	00000000000000000001d6d4d2746626c763fe5e9a42b4bc0550268e74206b7e	2024-05-27 00:49:40	2024-05-26 23:52:58	1581432	803938	3993246	543162368	20600000	100000011000000000000000000000	109cbf6c16bb53c739502e8a63ebdb423ba49b5bbd98d0db242e56732a8c3258	2282189426	386094576	84381461788831	00000000000000000000000000000000000000007b8da4276054c50dc00e161c	0309e60c04a5d853662f466f756e6472792055534120506f6f6c202364726f70676f6c642f2910efcc1f0d000000000000	3898	3785	6926	10626	211328767548	144646096	211641267548	144859984	11405405	7806.5435	7213.625	4.9377	2857.0696	1.9555	88400.869761482	312500000	213893.75	323905405	221700.2969	Foundry USA Pool
845322	000000000000000000011dc28e326aa42853dcb5d8207f258c42365b5295c8aa	2024-05-27 00:59:52	2024-05-27 00:06:53	1430200	854388	3993364	536928256	2000e000	100000000000001110000000000000	5f27fe346fdab72e7a06a8b664c5165536bde4daf19488e5a7b4129f5cf78db0	530124699	386094576	84381461788831	00000000000000000000000000000000000000007b8df0e64421e17a32cc7d32	030ae60c182f5669614254432f4d696e6564206279206177616c6f6e2f2cfabe6d6d6024018d94e839829d36473a6d6f2e3844589b848cda27cf456a53bb3625003d100000000000000010cbb1fb0128e2c0f9de41b9ca8729000000000000	6420	6357	7483	14674	81406784034	55719688	81719284034	55933580	10612983	7264.1621	7422.6943	5.0807	2658.6428	1.82	6938.0819692973	312500000	213893.75	323112983	221157.9062	ViaBTC
845323	000000000000000000015c15a1afc4488ad6a0f027d8c9caabf1fab426bef8a9	2024-05-27 01:13:18	2024-05-27 00:08:46	1521184	823913	3992923	580583424	229b0000	100010100110110000000000000000	893f420f7a0a651a4ef789c48c41f2db545cbe803e83fe5ba1b321fbd45c9ffd	3216450203	386094576	84381461788831	00000000000000000000000000000000000000007b8e3da527eefde6a58ae448	030be60c04c9dd53662f466f756e6472792055534120506f6f6c202364726f70676f6c642f1d40379d0000000000000000	5177	5086	7893	12339	248676455981	170209088	248988955981	170422976	10444223	7148.6528	6867.386	4.7002	2616.504	1.7912	159523.99697795	312500000	213893.75	322944223	221042.4062	Foundry USA Pool
845324	000000000000000000032c50cf35db5e92c63841503aa4ec836a05d5acabc8ed	2024-05-27 01:22:43	2024-05-27 00:09:19	1487341	835327	3993322	769343488	2ddb4000	101101110110110100000000000000	028be20421af842af24eaa01bb1d2aef17406c337bdc506476119d93d2978567	3540669779	386094576	84381461788831	00000000000000000000000000000000000000007b8e8a640bbc1a5318494b5e	030ce60c11627463636f6d3935362a004702bc440945fabe6d6df6b0dbc0c14659fea9572df77eb9634fbafa5a9866247202e4ee01bb1166344210000000000000000000954fe9e5000000000000	5986	5911	7538	13946	193320866740	132320400	193633366740	132534296	10169970	6960.9375	6839.833	4.6817	2547.8672	1.744	28419.166979062	312500000	213893.75	322669970	220854.6875	Unknown
845325	00000000000000000000e900c6f3434d115c43c900f22870e2ed430b91187426	2024-05-27 01:34:54	2024-05-27 00:33:51	1549168	814646	3993106	639082496	2617a000	100110000101111010000000000000	78a6423f6373036b916ea4c7241e7559f34768b16a203d72dfc21592199ec091	3471821692	386094576	84381461788831	00000000000000000000000000000000000000007b8ed722ef8936bf8b07b274	030de60c0443e353662f4d41524120506f6f6c202876303331393234292faa3d074d508f127db81a22bb2d765c7013d1ba61cb005e090100ffffffff	5692	5612	7352	13736	122128643914	83592168	122441143914	83806064	14730124	10082.1807	9510.319	6.5092	3689.9385	2.5257	2919.0880590676	312500000	213893.75	327230124	223975.9375	MaraPool
845326	00000000000000000000a14c4204988af6b0f7027c628a8ed0e100ce6b643feb	2024-05-27 01:53:43	2024-05-27 00:49:40	1560650	810838	3993164	536870912	20000000	100000000000000000000000000000	f761dc7e6bc2a53c4b0371de88fcddf91989d88f65979f00dcb9108c44d5104b	2385583288	386094576	84381461788831	00000000000000000000000000000000000000007b8f23e1d356532bfdc6198a	030ee60c04a7e753662f466f756e6472792055534120506f6f6c202364726f70676f6c642f0e99e7012ebcb80000000000	4919	4825	7299	13341	1049723437477	718493696	1050035937477	718707584	13392019	9166.3018	8582.922	5.8747	3354.788	2.2964	49017.667482098	312500000	213893.75	325892019	223060.0469	Foundry USA Pool
