id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
828955	000000000000000000006d885ae3fa1da51c167adb765f1981c67d9ac3089c0d	2024-02-05 00:00:50	2024-02-04 23:15:31	1645707	782438	3993021	973078528	3a000000	111010000000000000000000000000	8242f3cef2311a4fe93364018f5e509b5175def1dde3be77e2189c4085d841b6	665204837	386120285	75502165623894	000000000000000000000000000000000000000068b9dc354e8ccd9422a16ea0	031ba60c082f5669614254432f2cfabe6d6d0f1a95bfda5e6fc45591dea041f4314126796a97b7d2bc26d163f3c0d009cc961000000000000000102a3f2703b32d97646117a506e9233a0000000000	2602	2406	8123	9346	339084738670	144365328	339709738670	144631424	58576169	24938.8047	35601.58	15.1576	14674.855	6.2479	120162.19618114	625000000	266093.75	683576169	291032.5625	ViaBTC
828956	00000000000000000003594423979d27fa9906f10b2ee838cbfda1c4386050a1	2024-02-05 00:36:05	2024-02-04 23:22:07	1649754	781284	3993606	668647424	27dac000	100111110110101100000000000000	8cad8b8349f3679823aee8b37cef9b8c8b248e6570ae7e6de5ef1e9608a23e37	1335414130	386120285	75502165623894	000000000000000000000000000000000000000068ba20e0cafb4e585aa37c60	031ca60c1b4d696e656420627920416e74506f6f6c393630ab009e035d5d591bfabe6d6d3dff4e251da1f65a8b4842dbeb528d568f0f13c08f88203eb6ba3ae6c7feddbd1000000000000000000093bdbcfe020000000000	2900	2704	7883	10454	2102426668749	895108160	2103051668749	895374272	79966338	34045.668	48485.69	20.6429	20032.621	8.529	392297.84110381	625000000	266093.75	704966338	300139.4062	AntPool
828957	000000000000000000022f49eb789bc6d13696293482823518e8987ca38eca7b	2024-02-05 00:37:16	2024-02-04 23:23:15	1425088	855557	3991759	697794560	29978000	101001100101111000000000000000	c9e3f855dd40df0110af88072a8e95746c5b276bac69dcbb6fdb96e818690656	3167329337	386120285	75502165623894	000000000000000000000000000000000000000068ba658c4769cf1c92a58a20	031da60c04bd2dc0652f466f756e6472792055534120506f6f6c202364726f70676f6c642f122e13b8e915000000000000	1246	1133	7636	4544	69598223873	29631444	70223223873	29897538	28911189	12308.9385	20291.53	8.6393	7244.679	3.0846	4366.8038923585	625000000	266093.75	653911189	278402.6875	Foundry USA Pool
828958	00000000000000000000c3df659a29539baaa6407526c0c033396f6fed0134f3	2024-02-05 00:42:03	2024-02-04 23:30:49	1200804	930133	3991203	536928256	2000e000	100000000000001110000000000000	5cfaabf6eb0e8125c5e3cea0a730334ca3158e9810c494ea054f1a238cb06d4e	479144967	386120285	75502165623894	000000000000000000000000000000000000000068baaa37c3d84fe0caa797e0	031ea60c1b4d696e656420627920416e74506f6f6c383036240102015f770a52fabe6d6d28e77b029dcb9bd42296afb08a1e13bbb644dadae46bd7f6c4cf43d1dcd02ba2100000000000000078bb0000c00d000000000000	1062	942	7064	2556	107629506669	45823264	108254506669	46089356	34963571	14885.7402	29128.371	12.4012	8764.111	3.7313	61311.796796731	625000000	266093.75	659963571	280979.5	AntPool
828959	000000000000000000020d538a9c8dc6517d2493e19c3bebd2435de34d472ad6	2024-02-05 00:48:15	2024-02-04 23:40:55	1182990	937018	3994044	1073733632	3fffe000	111111111111111110000000000000	b8cfce76e624df3a41828f10a6dcf8d803b0fc3a2ed122cf0a027b3289961b8e	1216192701	386120285	75502165623894	000000000000000000000000000000000000000068baeee34046d0a502a9a5a0	031fa60c2cfabe6d6da3d8dd32f5dd83c4bcf07ee13d60bebd556ea80297089b27ab8e258cbadb873810000000f09f909f0c2f6632706f6f6c2e6b7a2f6200000000000000000000000000000000000000000000000000000000000000000500e8410000	955	832	7319	3091	154852908427	65928624	155477908427	66194720	32352566	13774.1045	27359.557	11.6485	8103.9927	3.4503	45091.173945795	625000000	266093.75	657352566	279867.8438	F2Pool
828960	00000000000000000001197593d949c6247678c002dbd60fa3d12aa73b09c375	2024-02-05 00:53:42	2024-02-05 00:00:50	1152375	947025	3993450	1073733632	3fffe000	111111111111111110000000000000	8409a2d0fa8e4e567c49bcd662d38977153e9f5af781ea3bbfcee812ea31e9b7	1787426784	386120285	75502165623894	000000000000000000000000000000000000000068bb338ebcb551693aabb360	0320a60c194d696e656420627920416e74506f6f6c20ab00bb00639af07dfabe6d6d8187af62ef39483087fe110954f349b794d7b5d5ae34c1e05841de856f01aa4010000000000000000000c1bbe325000000000000	795	675	6967	2579	138901136131	59137160	139526136131	59403252	33856132	14414.248	29391.555	12.5136	8481.722	3.6112	57097.53574827	625000000	266093.75	658856132	280508	AntPool
828961	00000000000000000001c658c13b066d02a582a285e059b37848c84f8192e3b6	2024-02-05 01:09:20	2024-02-05 00:36:05	1513871	826394	3993053	537370624	2007a000	100000000001111010000000000000	edcb6b647f58916d8de7fda6305847fc41f3d6a81456f13f9d91a5fd511a9fe9	927215447	386120285	75502165623894	000000000000000000000000000000000000000068bb783a3923d22d72adc120	0321a60c044035c0652f466f756e6472792055534120506f6f6c202364726f70676f6c642f44aa696ee049010000000000	2016	1849	8132	6434	1784341001486	759683200	1784966001486	759949248	53458724	22760.0508	35319.53	15.0375	13391.555	5.7016	303418.97615486	625000000	266093.75	678458724	288853.8125	Foundry USA Pool
828962	00000000000000000003833c9008c26606d5c7e6f9aea61461e21a8ba7ba2f94	2024-02-05 01:12:33	2024-02-05 00:37:16	1102082	963797	3993473	549666816	20c34000	100000110000110100000000000000	da3c02c87b043cc0bfae0a83259b9aa90900f6aac008903f2c0611de77d33d99	1228457025	386120285	75502165623894	000000000000000000000000000000000000000068bbbce5b59252f1aaafcee0	0322a60c1b4d696e656420627920416e74506f6f6c393635570001006a675f36fabe6d6de292991dbf72fa7c6098a92aff2da07b73dd8160517840d952a72146b95a3642100000000000000000003458f500000000360100	486	371	6941	1374	116742006951	49702908	117367006951	49969004	29630584	12615.2207	26897.648	11.4518	7423.099	3.1603	90325.398865389	625000000	266093.75	654630584	278708.9688	AntPool
828963	00000000000000000000ba34a3d8f4c0455144a17498b82916e544500c4eafa6	2024-02-05 01:19:43	2024-02-05 00:42:03	1182453	936779	3992790	748888064	2ca32000	101100101000110010000000000000	1a16a605a2f979605aa2f5ec8ded4454734ec07a304702f156fb643ae02f7226	3433301384	386120285	75502165623894	000000000000000000000000000000000000000068bc01913200d3b5e2b1dca0	0323a60c194d696e656420627920416e74506f6f6c20000029006cf80ae4fabe6d6d0429dc15214bb9e2cb409d7a5678256685691b72c63eccb693ef09faaeaace7b1000000000000000000094d60801000000000000	978	856	6971	3277	224262017425	95479552	224887017425	95745648	33791416	14386.6953	28588.871	12.1718	8466.909	3.6048	95303.656379878	625000000	266093.75	658791416	280480.4375	AntPool
828964	00000000000000000000c5766f2895968a0b52efa632d1af1cc7a41d301fbbd2	2024-02-05 01:22:00	2024-02-05 00:48:15	1066872	974557	3990543	852729856	32d3a000	110010110100111010000000000000	35ed4f7fdb59835fa9627df5dd3c01b0fc7aa644ba29e18ed9f3fe6f4e5da5c8	3417659062	386120285	75502165623894	000000000000000000000000000000000000000068bc463cae6f547a1ab3ea60	0324a60c194d696e656420627920416e74506f6f6c20000021036dc9c3e3fabe6d6dc0ffe52beb5e54085fbc7eb165e1875a6ba733dc1dbf4d4caf6f3b0caec415c6100000000000000000005f3259422d0000000000	463	350	6770	1337	47415481275	20187142	48040481275	20453234	29639122	12618.8564	27793.703	11.8333	7430.6772	3.1637	1265.0759818353	625000000	266093.75	654639122	278712.5938	AntPool
828965	000000000000000000033c0cf5a28bbdecf20d3b86d30e8d3c00558e2ef7328f	2024-02-05 01:35:33	2024-02-05 00:53:42	1462773	844960	3997653	771751936	2e000000	101110000000000000000000000000	85bf5782b9bb58f9bf0e9c6d782714851aa9ad38e77e373f0f5353f219beddc8	2178181568	386120285	75502165623894	000000000000000000000000000000000000000068bc8ae82addd53e52b5f820	0325a60c2cfabe6d6df6696297b94a769e362b1f8cda22c3d70ab60ec1a2b70305259055496b308b3e10000000f09f909f092f4632506f6f6c2f6400000000000000000000000000000000000000000000000000000000000000000000000500004dcf02	2244	2118	6996	6859	232473576829	98975624	233098576829	99241720	42411513	18056.7012	29003.707	12.3485	10614.0625	4.5189	12541.992715177	625000000	266093.75	667411513	284150.4375	F2Pool
