id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
829897	00000000000000000002eec6c5cca2c61658f8d2d1c47d3715a4ca3aee9265aa	2024-02-11 00:15:04	2024-02-10 23:06:48	1563199	809860	3992779	671580160	28078000	101000000001111000000000000000	497d7b3191fbbf9fdc0ee6d4121217fe2e92f9d3ae25b3e885bd040a151b8c10	1720491345	386120285	75502165623894	000000000000000000000000000000000000000069b68b392d2a9f9a3a300720	03c9a90c048811c8652f466f756e6472792055534120506f6f6c202364726f70676f6c642f491b24de6002000000000000	2702	2540	7619	8493	1901986557217	906867200	1902611557217	907165184	30256636	14426.3643	19359.266	9.2304	7579.889	3.6141	59701.621900875	625000000	298000	655256636	312426.375	Foundry USA Pool
829898	0000000000000000000274fe543cc3d5656b77b7096cf047b878b710142796c1	2024-02-11 00:44:07	2024-02-10 23:06:57	1519276	824563	3992965	551550976	20e00000	100000111000000000000000000000	dd7f550154718da64257f1833e97ffc6ce512fca8b1d11db057552cbb812b111	1352758554	386120285	75502165623894	000000000000000000000000000000000000000069b6cfe4a999205e723214e0	03caa90c045818c8652f466f756e6472792055534120506f6f6c202364726f70676f6c642f3bba8a4b00001769f2860200	3222	3013	6343	12459	417071657813	198859760	417696657813	199157760	34442351	16422.1133	22674.672	10.8114	8628.092	4.1138	22411.687486996	625000000	298000	659442351	314422.125	Foundry USA Pool
829899	00000000000000000001b302416f4117f5092eddd0d78b6126cb0607dc09a3e4	2024-02-11 00:55:19	2024-02-10 23:17:03	1613801	793321	3993764	728670208	2b6ea000	101011011011101010000000000000	4b5c35f32578852e23a1819ee638b0def01d48f743d2e939cc91cd1dc14cef76	3644516941	386120285	75502165623894	000000000000000000000000000000000000000069b714902607a122aa3422a0	03cba90c194d696e656420627920416e74506f6f6c200000120676254397fabe6d6d3b17dad5b669674fea16edf09de11914a283847be46c9c4ddcfe57605070772e10000000000000008fbe000012e5000000000000	2686	2541	7805	7468	183712632671	87594184	184337632671	87892184	25348422	12086.1279	15711.903	7.4915	6349.8496	3.0277	28997.899797764	625000000	298000	650348422	310086.125	AntPool
829900	000000000000000000035826756111812213ef7da5b732a94ab1e959a02250ae	2024-02-11 00:55:39	2024-02-10 23:44:38	1641995	783778	3993329	758169600	2d30c000	101101001100001100000000000000	fe7fdbc8ff4e89a2915d5e602efe68e8593386c594bd9725e5c89c2b8402a87e	87192632	386120285	75502165623894	000000000000000000000000000000000000000069b7593ba27621e6e2363060	03cca90c082f5669614254432f2cfabe6d6da369564ba8818e073ac57a226a6273bc1c772d0dc408f3dba87701cd305d68151000000000000000109690310153b0db13083a733c0303000000000000	1974	1868	8249	4447	41848764050	19953490	42473764050	20251490	18118328	8638.8184	11036.906	5.2624	4538.7627	2.1642	34162.38388105	625000000	298000	643118328	306638.8125	ViaBTC
829901	000000000000000000016aeb8b099ad964b1772db7782950d1f9c95deb8ee133	2024-02-11 01:01:19	2024-02-10 23:57:22	1872459	707075	3993684	657842176	2735e000	100111001101011110000000000000	fa0a3bb24c5fcf2e54b0a820420d91037458059a16a99611bd676b758aff28a2	5048641	386120285	75502165623894	000000000000000000000000000000000000000069b79de71ee4a2ab1a383e20	03cda90c194d696e656420627920416e74506f6f6c202400dc01784ab3c9fabe6d6de697fe75c81f02b3bbb3d1bd9b05b28034663c02c25f6f8f8ecaca69296b3b8d100000000000000000008b10dc6d000000000000	4454	4335	7116	8231	108359192446	51665664	108984192446	51963664	21209907	10112.8838	11330.176	5.4021	5313.2466	2.5332	75372.332082056	625000000	298000	646209907	308112.875	AntPool
829902	00000000000000000000c07de596c2074f88294150286871c708b7aa64bc1e50	2024-02-11 01:17:47	2024-02-11 00:15:04	1688727	768131	3993120	790970368	2f254000	101111001001010100000000000000	7afb75c71c361810ac0a4ee7f65bb208e7ac0605a13a28a948a08df5d23be1af	3092366366	386120285	75502165623894	000000000000000000000000000000000000000069b7e2929b53236f523a4be0	03cea90c043f20c8652f4d41524120506f6f6c202876313232373233292f6ffead5c76d2571ade6aa17dc7be6bde123a0452860040020000ffffffff	2978	2827	6941	10171	206142679152	98288832	206767679152	98586832	25447003	12133.1309	15071.524	7.1863	6374.5254	3.0396	15294.741288978	625000000	298000	650447003	310133.125	MaraPool
829903	0000000000000000000145a7cb009fe65807f7120454e9552393f6836cd8223d	2024-02-11 01:46:19	2024-02-11 00:44:07	1632360	786925	3993135	771751936	2e000000	101110000000000000000000000000	31a53beafb45ff66f4537a5f6dc0dece898d8d50fc08ed1da2c3baa93bacc79d	2191851774	386120285	75502165623894	000000000000000000000000000000000000000069b8273e17c1a4338a3c59a0	03cfa90c082f5669614254432f2cfabe6d6d0bcbbb90379e4da7ce3850ac4bff85980080de1d0997d4529a8be5ab8ba3f5001000000000000000101291ab06f0c0bb91c5e98f67eb0b4f0000000000	2237	2019	7650	10916	317997882478	151621392	318622882478	151919392	29373947	14005.498	17998.984	8.5819	7358.7285	3.5088	10744.489111127	625000000	298000	654373947	312005.5	ViaBTC
829904	00000000000000000003018e3c9cf39867ad2653e000fd021a146e68ce39f12b	2024-02-11 01:55:53	2024-02-11 00:55:19	1656846	778837	3993357	536870912	20000000	100000000000000000000000000000	226a456dce4c5e00b45f7b1b69c6f3fb2208bf8a5af922494cb42eeb5a963b76	1329159231	386120285	75502165623894	000000000000000000000000000000000000000069b86be9943024f7c23e6760	03d0a90c11627463636f6d3935364c0059038bcea1affabe6d6dca5eb6d43761629cfc58b38dcaccf1937482dbca9d1d0682a27b3be64db12a991000000000000000940400007f0e010000000000	3541	3456	6921	10379	216912947245	103424096	217537947245	103722096	24362733	11616.1514	14708.145	7.0128	6103.3096	2.9099	34152.258525678	625000000	298000	649362733	309616.1562	Unknown
829905	0000000000000000000153e3345a69bb541869653ad3903a548b8dc0c050db43	2024-02-11 01:59:04	2024-02-11 00:55:39	2028527	654963	3993416	538214400	20148000	100000000101001000000000000000	c47274702c50d9a574804696aa9d4911fac46291924565bc9a93d8fe41b8f110	1941550106	386120285	75502165623894	000000000000000000000000000000000000000069b8b095109ea5bbfa407520	03d1a90c1a2f706f6f6c696e2e636f6d2f66702f3931382400d8008cf2ff1cfabe6d6de31c628ebb5a8162369c49ff116a5af6c61e3454309755835b277c9bf89f65751000000000000000679300006a0d000000000000	3451	3322	7347	6489	106728867534	50888324	107353867534	51186324	18620401	8878.207	9181.028	4.3775	4664.462	2.2238	82910.558374023	625000000	298000	643620401	306878.2188	Poolin
829906	00000000000000000001b2ac5d30336bb194b0ef3ae887a67c1b7f6ec66fbedf	2024-02-11 02:07:45	2024-02-11 01:01:19	1849530	714751	3993783	536993792	2001e000	100000000000011110000000000000	12b3b11f74fe6d1fa9dde425d887844688fef0f98a34015004a486d9fe9d21c7	1017234882	386120285	75502165623894	000000000000000000000000000000000000000069b8f5408d0d2680324282e0	03d2a90c1b4d696e656420627920416e74506f6f6c3837335e000100900df4d5fabe6d6d9a117e94ed8093e1f9e213fbaadd3a180afe7961664ed77a778a8d2f01273c1110000000000000002f250000b2bb000000000000	3578	3469	6339	9386	112601569015	53688428	113226569015	53986428	23811873	11353.501	12877.875	6.1402	5964.9233	2.8441	6416.5227297039	625000000	298000	648811873	309353.5	AntPool
829907	000000000000000000018ee3780d082b5524f96eb2b89ed12e8ff43c11080ff6	2024-02-11 02:18:02	2024-02-11 01:17:47	1672671	773308	3992595	536887296	20004000	100000000000000100000000000000	b91932436ea06623eeb4e9af6fc88ff31677be2b2ecf49516b5587848a7d5857	262030020	386120285	75502165623894	000000000000000000000000000000000000000069b939ec097ba7446a4490a0	03d3a90c0120130909092009092009100fa20faddc9a01000000	2408	2305	6355	7501	3286211387607	1566865536	3286836387607	1567163648	21723786	10357.9014	12989.618	6.1936	5442.3716	2.5947	24331.179589413	625000000	298000	646723786	308357.9062	Unknown
829908	00000000000000000000fceb681a26c3bbb5849cecf80e97ac473470a09f8743	2024-02-11 02:55:19	2024-02-11 01:46:19	1497520	831741	3992743	837730304	31eec000	110001111011101100000000000000	d29aa8cff2a2dc0b4fdaea3cfdabbdfe1e7f77da182387e4ff58e488b1e7f7b3	389405989	386120285	75502165623894	000000000000000000000000000000000000000069b97e9785ea2808a2469e60	03d4a90c01201309090920090920091031742efa540000000000	2717	2489	6818	11846	420883664960	200677328	421508664960	200975328	30418543	14503.5615	20316.344	9.6867	7620.3506	3.6332	22274.59886856	625000000	298000	655418543	312503.5625	Unknown
829909	0000000000000000000228656a9d68ede67e74051a86645535a4d5a72a98fe4c	2024-02-11 03:00:19	2024-02-11 01:55:53	1319873	891251	3993626	538206208	20146000	100000000101000110000000000000	7b893be3306260e4976cb1215ec1968d51bd5da599243511b0e34e1eb835d670	2693945035	386120285	75502165623894	000000000000000000000000000000000000000069b9c3430258a8ccda48ac20	03d5a90c194d696e656420627920416e74506f6f6c2076000004a2d9803afabe6d6df73199000a32be7712192d173e115ce1fe39f51346204f1ffef99277da27e66b1000000000000000d4c60000586d000000000000	1349	1220	7410	4531	215802069744	102894424	216427069744	103192424	19899111	9487.8965	15081.962	7.1911	4984.9546	2.3768	10226.935321911	625000000	298000	644899111	307487.9062	AntPool
829910	00000000000000000000c669f7ff14cc794c6106a9764d36b9ce4442aa27fd7d	2024-02-11 03:00:37	2024-02-11 01:59:04	1988629	668154	3993091	671080448	27ffe000	100111111111111110000000000000	696272e34996418efa6e39790dbf812da74845f1fcd9abbab121399905ce0d9a	1582316387	386120285	75502165623894	000000000000000000000000000000000000000069ba07ee7ec72991124ab9e0	03d6a90c1a2f706f6f6c696e2e636f6d2f66702f3931372400df04a2f5053bfabe6d6d6a0df6acabdede23914b08293f578d0fa30353deb6db0261aa2821437f7df838100000000000000011900000439c030000000000	1656	1590	8036	3060	40059290897	19100270	40684290897	19398270	14181195	6761.5938	7132.533	3.401	3552.7178	1.6941	8598.5928542528	625000000	298000	639181195	304761.5938	Poolin
