id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
835144	00000000000000000000fceb513625c14e17dfc6be25a533feccf197cb30af84	2024-03-18 00:11:44	2024-03-17 23:20:59	1603868	796567	3993569	699080704	29ab2000	101001101010110010000000000000	9fd40fc1acbc94188e6f948c9143f849d27fde337a0fb13149fb587e3654e3c8	1121010789	386095705	83947913181362	00000000000000000000000000000000000000006f8dc823ade5be74c2f2e55c	0348be0c194d696e656420627920416e74506f6f6c20af002d06d1fe108cfabe6d6d2e2feadc8ecfffad010818c4e10936e67d8ab38ca12a8ee16385790dbd7bbbdb100000000000000000006c2140b73d0100000000	2568	2420	8171	9058	2286584781925	1555449344	2287209781925	1555874432	18859969	12829.4941	11762.537	8.0018	4724.705	3.2142	33342.353083799	625000000	425156.25	643859969	437985.75	AntPool
835145	00000000000000000002c1bd374da32b2e304d1f9224d63aa680849cfc44fef1	2024-03-18 00:22:56	2024-03-17 23:30:09	1662756	776868	3993360	551550976	20e00000	100000111000000000000000000000	92817d7c35f0143adcd882187febd6d3062cd93a9c46cd71fc3a9ab960db518c	456833041	386095705	83947913181362	00000000000000000000000000000000000000006f8e147d9fcb290bb8105eb8	0349be0c082f5669614254432f2cfabe6d6dd36a2313debd64144288fd8a635f50888d0e52eb9e0379d0d7df103ef6304579100000000000000010a6bb7a057add193c021adb10634ea00000000000	2480	2357	7680	8141	729425838173	496191936	730050838173	496617088	15465762	10520.585	9303.419	6.3284	3874.247	2.6353	34950.940519843	625000000	425156.25	640465762	435676.8438	ViaBTC
835146	000000000000000000003dba890ab4d420b3ef52f2827fb145257c7949d868e2	2024-03-18 00:31:04	2024-03-17 23:44:51	2147438	615318	3993392	570425344	22000000	100010000000000000000000000000	93cd5c31141accd4a24be711fb56a35e4fbe72f0ea0023a2a6e40f01c4713707	3389130981	386095705	83947913181362	00000000000000000000000000000000000000006f8e60d791b093a2ad2dd814	034abe0c1062696e616e63652fe8010602d8e7681dfabe6d6d126c4ac4dec747d6b48dc33ef90ec16d038fdc7b7178c5b3441baae4d5ff67e51000000000000000000002d27fed190000000000	2210	2115	5475	8135	305688362197	207944512	306313362197	208369664	13454393	9152.3506	6266.683	4.2631	3370.6462	2.2931	23275.410512165	625000000	425156.25	638454393	434308.5938	Binance
835147	0000000000000000000305f5b6856eb63aee6b1be322cfc04d1cc07d41724f5e	2024-03-18 00:31:38	2024-03-17 23:48:52	2220743	590721	3992906	729276416	2b77e000	101011011101111110000000000000	c5a6d768e2cc74adf54f13f59a71451221192ecffa257f29682156b8fc83475c	3665382402	386095705	83947913181362	00000000000000000000000000000000000000006f8ead318395fe39a24b5170	034bbe0c046b8bf7652f466f756e6472792055534120506f6f6c202364726f70676f6c642f3b1bd2e06400000000000000	2784	2694	7522	4590	27100797521	18435318	27725797521	18860474	8965141	6098.5371	4037.5408	2.7468	2245.8748	1.5278	11342.260722067	625000000	425156.25	633965141	431254.7812	Foundry USA Pool
835148	0000000000000000000233a4429fa2260726ddd139bbcb8ff4d3d5e5d5f88254	2024-03-18 00:34:20	2024-03-17 23:56:46	2005917	662616	3993765	816513024	30ab0000	110000101010110000000000000000	e59f2fc4a9c94f3c6f670e9ba1eb7e86bcbf0987614482707e90238692bb000e	2848592488	386095705	83947913181362	00000000000000000000000000000000000000006f8ef98b757b68d09768cacc	034cbe0c194d696e656420627920416e74506f6f6c20af001707da127f37fabe6d6df131fc2ec363d352f77e8226e3cb41fa30da2a3775fcd466ca1e32f80a725e3f10000000000000000000ccfc79b22d0000000000	3364	3136	6665	5874	146141041071	99412440	146766041071	99837600	10180126	6925.0308	5076.2505	3.4529	2550.149	1.7346	38617.254954527	625000000	425156.25	635180126	432081.2812	AntPool
835149	00000000000000000000b08874e0b78558c4ad9ef9d25ab960221439132b7e88	2024-03-18 00:44:36	2024-03-18 00:11:44	1528004	821748	3993248	547020800	209ae000	100000100110101110000000000000	4bd895687c238b1ac29d56fe77ed47313b5b96646cfeb1a4664855ef403b94e0	3041031270	386095705	83947913181362	00000000000000000000000000000000000000006f8f45e56760d3678c864428	034dbe0c04888ef765537069646572506f6f6c2f3131312f7b0ee3418801000000000000	2044	1920	6993	7553	517418460475	351973920	518043460475	352399072	14601047	9932.3623	9557.779	6.5018	3657.5916	2.4884	8484.8695648157	625000000	425156.25	639601047	435088.625	SpiderPool
835150	0000000000000000000217baebb8718901ca32e8c9e76515da56507890e88277	2024-03-18 00:50:14	2024-03-18 00:22:56	1767249	741924	3993021	572039168	2218a000	100010000110001010000000000000	a30a17a1306f6f736b9b4e2e4827b9fb18253ed337bb193f7204a3a6facb3fea	472927251	386095705	83947913181362	00000000000000000000000000000000000000006f8f923f59463dfe81a3bd84	034ebe0c04c68ff7652f466f756e6472792055534120506f6f6c202364726f70676f6c642f4404ec8f2902000000000000	2500	2433	6204	9034	155181516189	105562224	155806516189	105987384	12162194	8273.332	6883.149	4.6822	3046.6868	2.0727	72024.973536492	625000000	425156.25	637162194	433429.5938	Foundry USA Pool
835151	00000000000000000000d3e86f31a24c768d3807d5d247d0e2669ed7f81ca1b9	2024-03-18 00:51:21	2024-03-18 00:31:04	473	437	1784	839270400	32064000	110010000001100100000000000000	4f617d1a917baec03183efedcf1bced01e8adccaaaa71e194303f5e3b7a1b2a0	2122533014	386095705	83947913181362	00000000000000000000000000000000000000006f8fde994b2ba89576c136e0	034fbe0c194d696e656420627920416e74506f6f6c20eb001407e0066efafabe6d6da02f781ea0e61d2bc15d0a8a965bdab017a6f2195ba05166579341dbd61ec46110000000000000000000f8972900000000000000	1	1	1	5	0	0	625000000	425156.25	0	0	0	0	0	0	0	625000000	425156.25	625000000	425156.25	AntPool
835152	000000000000000000022e134aaa57f955f66a66b9a3b4f4c2f04c412b2b1c2e	2024-03-18 00:56:26	2024-03-18 00:31:38	1933684	686460	3993064	543162368	20600000	100000011000000000000000000000	bfa42a0e00ad7eb1e645733db678dc8be530e628c29e34968cd07fdb01b52fe2	1168084256	386095705	83947913181362	00000000000000000000000000000000000000006f902af33d11132c6bdeb03c	0350be0c043b91f7652f466f756e6472792055534120506f6f6c202364726f70676f6c642f4300528151ba190000000000	3507	3432	6543	6666	142782020775	97127472	143407020775	97552624	11628595	7910.3516	6014.6235	4.0917	2912.9863	1.9816	38795.600163476	625000000	425156.25	636628595	433066.5938	Foundry USA Pool
835153	00000000000000000003023ac2600becaa60537a6b36526d1f033a7ed745581b	2024-03-18 00:58:17	2024-03-18 00:34:20	1783889	738048	3998033	543162368	20600000	100000011000000000000000000000	df87b5832bc0a7772cc04a56e9d23661e0c605ac16dd1298d91431e45f5f1ec2	1279593524	386095705	83947913181362	00000000000000000000000000000000000000006f90774d2ef67dc360fc2998	0351be0c2cfabe6d6df08abf2773638e45303a3e9a4290289f54233b7d636d40ba72ad131c3c52a6c610000000f09f909f092f4632506f6f6c2f68000000000000000000000000000000000000000000000000000000000000000000000005004fcd9f01	1222	1161	9780	2589	81564448701	55484216	82189448701	55909372	8632410	5872.1968	4840.564	3.2931	2160.2751	1.4693	26099.819524621	625000000	425156.25	633632410	431028.4375	F2Pool
