id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
847685	00000000000000000001760601d411f7bc9b64f821f58b76082d77307702c65a	2024-06-13 00:00:25	2024-06-12 23:21:46	1536246	819105	3993561	536961024	20016000	100000000000010110000000000000	81fefa0189ea7e62473fcfd0eb2818ec382e38bcda5ead084be37cc3d5a8653f	1872593175	386096312	83716654861185	00000000000000000000000000000000000000007e500ed00b4b0d17bac6ab5c	0345ef0c194d696e656420627920416e74506f6f6c2048006005d18f77e6fabe6d6d9a9f71311f837687f6e72e684b3a0f4d31c51bab20ed974872d9e44e9c8d46bf100000000000000000005d63c805000000000000	4921	4868	8079	11092	95289113200	65038632	95601613200	65251924	25954572	17715.0332	16900.027	11.5349	6502.0225	4.4379	3345.5532534478	312500000	213293.75	338454572	231008.7812	AntPool
847686	000000000000000000010f260c682e9569007393ac4c424dbbaa4e5fa2bcaa14	2024-06-13 00:24:35	2024-06-12 23:25:12	1413736	859761	3993019	585277440	22e2a000	100010111000101010000000000000	1d4b39b5edb726c26f0ffb61d3470ab4f9cc297ab87447a85092774930fd1452	897003795	386096312	83716654861185	00000000000000000000000000000000000000007e505af424e8b235e3f370f6	0346ef0c04443c6a662f466f756e6472792055534120506f6f6c202364726f70676f6c642f1d35acedc512020000000000	5722	5689	6851	16010	1783781623619	1217502336	1784094123619	1217715584	43077466	29402.0938	30477.988	20.8025	10791.578	7.366	15572.656540098	312500000	213293.75	355577466	242695.8438	Foundry USA Pool
847687	00000000000000000001a00a6f528dff52b1a2a8ab179b050e0face835bc5e15	2024-06-13 00:29:37	2024-06-12 23:28:01	1486031	835682	3993077	538427392	2017c000	100000000101111100000000000000	7fb6872c780e84e0d604496d6ce15b995c5e5a7e830a0e2472f317ac74e8794f	2130324523	386096312	83716654861185	00000000000000000000000000000000000000007e50a7183e8657540d203690	0347ef0c04713d6a662f466f756e6472792055534120506f6f6c202364726f70676f6c642f20854fdcab76000000000000	6254	6213	7639	14091	258495719054	176433664	258808219054	176646960	37109052	25328.4121	24977.639	17.0485	9296.263	6.3449	3857.2991421834	312500000	213293.75	349609052	238622.1562	Foundry USA Pool
847688	0000000000000000000198917232b23b38a7a07caef442969730cb61e1dc3072	2024-06-13 01:15:36	2024-06-12 23:52:14	1413386	860106	3993704	867336192	33b28000	110011101100101000000000000000	6c8ce1772a7f3e17acf392da74ed25b8d914c93521cf5db9c246e5179b6a9ea5	3113942132	386096312	83716654861185	00000000000000000000000000000000000000007e50f33c5823fc72364cfc2a	0348ef0c194d696e656420627920416e74506f6f6c208c001503ec732781fabe6d6dd499e4402019c38ba7f995add035cc3371ce27d9eb5a345a95cc76212b848a1c10000000000000000000bc324400000000581000	5013	4951	6217	16901	220989941649	150834480	221302441649	151047776	56329141	38446.8906	39867.438	27.2108	14110.817	9.6313	6105.9757043366	312500000	213293.75	368829141	251740.6406	AntPool
847689	00000000000000000001816eba2bc1cc0ba4cbec2febb352f60a9feac1f9c2e5	2024-06-13 01:38:11	2024-06-12 23:56:14	1455587	846006	3993605	752779264	2cde8000	101100110111101000000000000000	3657e76b26dcf02c5715c89cec35a8202c19d189f06c3ee0612609a6b9d6df77	3488262443	386096312	83716654861185	00000000000000000000000000000000000000007e513f6071c1a1905f79c1c4	0349ef0c194d696e656420627920416e74506f6f6c208c000a04f48780dcfabe6d6d86601b69f7b4b1909ab6c857bee71f50ad71bb157df56de81ec4e4747df8fe3210000000000000000000bcf460f1010000000000	4951	4865	7309	13642	433377764161	295797664	433690264161	296010944	53245994	36342.5195	36592.367	24.9755	13338.8	9.1044	15797.093261779	312500000	213293.75	365745994	249636.2656	AntPool
847690	000000000000000000018920212632ea0dbffbda00ed29b89942ffba48875b7c	2024-06-13 01:39:40	2024-06-13 00:00:25	1563521	809868	3993125	838377472	31f8a000	110001111110001010000000000000	8eac2f0139054f6992f8aa1db99baab629156a1b9d00e8974e416d76d56f5109	3906309726	386096312	83716654861185	00000000000000000000000000000000000000007e518b848b5f46ae88a6875e	034aef0c04dc4d6a662f466f756e6472792055534120506f6f6c202364726f70676f6c642f0f8ddf8a7516000000000000	4465	4320	7528	12298	406984623410	277783296	407297123410	277996576	41039368	28011.0098	26253.754	17.9194	10280.7295	7.0172	20107.555134715	312500000	213293.75	353539368	241304.7656	Foundry USA Pool
847691	000000000000000000024c7cd38045d8e7fe447e12a3a916161e603dcdd35414	2024-06-13 01:43:15	2024-06-13 00:24:35	1533732	819920	3993492	537485312	20096000	100000000010010110000000000000	e2550bf472b768446ad450e05d89234ec5e3f4c7a2d3db10209c2e24c3b584ac	1971364118	386096312	83716654861185	00000000000000000000000000000000000000007e51d7a8a4fcebccb1d34cf8	034bef0c1b4d696e656420627920416e74506f6f6c39373048000900f65681c1fabe6d6d37e114d26348e7b7c529513fbbfaa13394d40015fd9499598e528cda6bb038841000000000000000000035625547000000000000	4019	3820	7901	9715	140259527722	95732736	140572027722	95946032	35511181	24237.8008	23160.648	15.8083	8896.272	6.0719	36757.486972499	312500000	213293.75	348011181	237531.5469	AntPool
847692	0000000000000000000159486db20dfcf143a704a1c53f427fa958d23ee4e1a7	2024-06-13 02:02:57	2024-06-13 00:29:37	1447878	848502	3993384	953024512	38ce0000	111000110011100000000000000000	61a2bbb2f133539b6b5ce83f0f3f81e4dd0527bc39b60e398cdf4ce332560c79	4084502601	386096312	83716654861185	00000000000000000000000000000000000000007e5223ccbe9a90eadb001292	034cef0c0f2f736c7573682fae009102fd62d5bcfabe6d6d410fd674eb5ef7e07608c94814b79401df5be8cc3cd77ec9ea26b5c1f854cdc31000000000000000000088421200000000000000	5327	5266	6875	14985	854738500617	583393216	855051000617	583606528	41084037	28041.498	28382.734	19.3725	10291.634	7.0247	2019.3265990127	312500000	213293.75	353584037	241335.25	SlushPool
847693	00000000000000000001021bb7e6d15584d32c4569635ab85987f1324edce2ea	2024-06-13 02:07:50	2024-06-13 01:15:36	1443485	849959	3993362	557416448	21398000	100001001110011000000000000000	d95800d1a0ee84207a6f85bbf6caa9a8aeaf0f6604376942797343cd276d249a	636768567	386096312	83716654861185	00000000000000000000000000000000000000007e526ff0d8383609042cd82c	034def0c0f2f736c7573682fae005506ff135f55fabe6d6d46445f9cdd410d17c63973462d20d5d61069ee937f733fb866332472db96268e10000000000000000000ba484600010000000000	6651	6618	7704	14442	216473338071	147751712	216785838071	147965008	36471676	24893.377	25273.006	17.2498	9136.278	6.2357	2422.1262523362	312500000	213293.75	348971676	238187.125	SlushPool
847694	000000000000000000027576cede36f0d84fc704d9cbaa6f706d8f95d32fc737	2024-06-13 02:34:27	2024-06-13 01:38:11	1444719	849379	3992856	768811008	2dd32000	101101110100110010000000000000	219b9366217138ca049b0760c4e7a71a765466a07a63a084fc9e8b90925e3150	2199335762	386096312	83716654861185	00000000000000000000000000000000000000007e52bc14f1d5db272d599dc6	034eef0c04b35a6a662f466f756e6472792055534120506f6f6c202364726f70676f6c642f3285dc0e4b45020000000000	5910	5867	6658	16341	705653586762	481636800	705966086762	481850080	56125785	38308.0938	38858.074	26.5221	14060.96	9.5972	1689.2340646214	312500000	213293.75	368625785	251601.8438	Foundry USA Pool
