id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
846952	00000000000000000001172cb104432ff4e3c77593b9e64674dbed9501d49969	2024-06-08 00:10:03	2024-06-07 22:47:42	1278493	904824	3992965	567615488	21d52000	100001110101010010000000000000	749d5ed8514ce36138a8dcc78ffbd41470d34eee3ff31d59834a32cfdfb0efc9	3372473210	386096312	83716654861185	00000000000000000000000000000000000000007d760b72b2e945bbd594e16a	0368ec0c012013090909200909200910530800000a9802010000	1456	1337	5123	8010	602495557030	417674016	602808057030	417890656	274214843	190096.7031	214529.02	148.7201	68691.555	47.62	13958.117281839	312500000	216637.5	586714843	406734.1875	Unknown
846953	000000000000000000032c30732ee7b8c914fb0a48708e11f88239c109e2f9de	2024-06-08 00:11:56	2024-06-07 23:11:23	1066494	975454	3992856	838860800	32000000	110010000000000000000000000000	95b18482032be08777069440a6f7e26df94e68542fcdee559ecf0c14ee25ee51	2974894020	386096312	83716654861185	00000000000000000000000000000000000000007d765796cc86ead9fec1a704	0369ec0c04cda163662f466f756e6472792055534120506f6f6c202364726f70676f6c642f0989be2719c7030000000000	264	229	3667	936	23914780328	16578682	24227280328	16795320	239117045	165765.5	224280.03	155.4799	59905	41.5285	9334.8723250149	312500000	216637.5	551617045	382403	Foundry USA Pool
846954	000000000000000000000f92f3219dd6eab809cea8bc565d66e14a232945905c	2024-06-08 00:23:14	2024-06-07 23:25:05	1167224	941897	3992915	813006848	30758000	110000011101011000000000000000	e5dc52e375f6c9de1b729e8042edbc1682feb4e07bb248e70223f723eb4b8b03	3782509952	386096312	83716654861185	00000000000000000000000000000000000000007d76a3bae6248ff827ee6c9e	036aec0c0472a463662f466f756e6472792055534120506f6f6c202364726f70676f6c642f1b79c8872804000000000000	950	856	4268	3841	1784871253079	1237344128	1785183753079	1237560832	248357309	172171.2188	212838.05	147.5478	62219.008	43.1327	30945.629441614	312500000	216637.5	560857309	388808.7188	Foundry USA Pool
846955	00000000000000000001c742eed7448aa9de8c6afb3cb9e4e0022a9306c5e63b	2024-06-08 00:26:43	2024-06-07 23:46:50	1132714	953585	3993469	543162368	20600000	100000011000000000000000000000	2cf8c947a5bc63d89163b1e37c4b047bb044a9a97743247cdc230969bd7c32cc	582515058	386096312	83716654861185	00000000000000000000000000000000000000007d76efdeffc23516511b3238	036bec0c1c2f5669614254432f4d696e656420627920616e6d696e65727431392f2cfabe6d6d535e311e828919ef8d6f9a694d33143ed7ed477c10cd4d8c67f51358cf994296100000000000000010a5f4e3055cf53b890ec4d87cb151000000000000	554	505	4156	1850	53148886263	36844932	53461386263	37061572	228359135	158307.6875	201675.1	139.8092	57204.637	39.6568	8540.4276978523	312500000	216637.5	540859135	374945.1875	ViaBTC
846956	00000000000000000002a851cb1fdb5bb27bb96029bd134d731b3cb59f259352	2024-06-08 00:27:10	2024-06-07 23:50:39	1072990	974985	3997945	680386560	288de000	101000100011011110000000000000	2ca56433fea67334ba74d601c549bcc35ca2a9a48107cff089762b165124e3fc	791137412	386096312	83716654861185	00000000000000000000000000000000000000007d773c03195fda347a47f7d2	036cec0c2cfabe6d6df8fabaf9b28f494b36f99d8599f9ec1e45c59bd2712d3f9cc19520cd1a0a54ce10000000f09f909f092f4632506f6f6c2f64000000000000000000000000000000000000000000000000000000000000000000000005000d601400	366	333	3871	810	49217260830	34119372	49529760830	34336012	215519346	149406.625	200960	139.3135	53935.27	37.3899	10101.45621959	312500000	216637.5	528019346	366044.125	F2Pool
846957	0000000000000000000300ba8227a16dcea1d08aeb6c1c13b2bad1454cde1ca5	2024-06-08 00:30:10	2024-06-08 00:10:03	1139125	951364	3993217	671088640	28000000	101000000000000000000000000000	b08bef002812ad82a54829b4a364ab665030fbda8f6ebea3b0791603bc90b0f9	986057920	386096312	83716654861185	00000000000000000000000000000000000000007d77882732fd7f52a374bd6c	036dec0c0412a663662f466f756e6472792055534120506f6f6c202364726f70676f6c642f028a3155513f090000000000	477	443	4412	1633	38321790329	26566198	38634290329	26782836	215516094	149404.375	189250.9	131.1964	53987.473	37.4259	7474.3045442922	312500000	216637.5	528016094	366041.875	Foundry USA Pool
846958	00000000000000000001c47b83090b797185d01c38341e7a5899e2428f0c5639	2024-06-08 00:39:11	2024-06-08 00:11:56	1102462	963499	3992959	537272320	20062000	100000000001100010000000000000	85cb94ef7b52521ddf07ecb85fa2e5daf28637717a70991451ad9cb90fa90d89	2596594740	386096312	83716654861185	00000000000000000000000000000000000000007d77d44b4c9b2470cca18306	036eec0c042fa863662f466f756e6472792055534120506f6f6c202364726f70676f6c642f2ae259d4dec9000000000000	618	511	5288	2379	267159624320	185205744	267472124320	185422368	224337517	155519.7344	203550.53	141.1097	56200.9	38.9608	8323.4558650164	312500000	216637.5	536837517	372157.25	Foundry USA Pool
846959	0000000000000000000357897b6685cb990f3d8e3e4583ad72731dc928f1c816	2024-06-08 00:39:46	2024-06-08 00:23:14	1066289	975582	3993035	881786884	348f0004	110100100011110000000000000100	9df9d5ef7eb07a67cb1d15035d20b7e9ee649324f9946efce0f4967557d85e2d	1763127455	386096312	83716654861185	00000000000000000000000000000000000000007d78206f6638c98ef5ce48a0	036fec0c0453a863662f53424943727970746f2e636f6d20506f6f6c2f11018c4e52110b6dc7b80800	444	361	4317	1210	163536638459	113370136	163849138459	113586776	199058493	137995.3125	186734.05	129.4515	49864.516	34.5684	12998.332753907	312500000	216637.5	511558493	354632.8125	SBICrypto
846960	0000000000000000000049c6e0985c23b9f1bbacebab4be0d2440dbca42e75c6	2024-06-08 00:40:17	2024-06-08 00:26:43	386	350	1436	1073676288	3fff0000	111111111111110000000000000000	a72b8c74090b3db67f6c05582597e6ccab6ae29fcc3fee5e0e24ce1b4c842c56	993855502	386096312	83716654861185	00000000000000000000000000000000000000007d786c937fd66ead1efb0e3a	0370ec0c1a2f706f6f6c696e2e636f6d2f66702f3936376c00ea02d0d50dc9fabe6d6d4b1b7656a2785706485aaf664c1a28e957e7625a1af52f071f71cdf01af1735e100000000000000000001e74414c000000000000	1	1	1	3	0	0	312500000	216637.5	0	0	0	0	0	0	0	312500000	216637.5	312500000	216637.5	Poolin
846961	00000000000000000000cbd3326fa866f6b825251b21259e9ab0f02e46bb571a	2024-06-08 00:55:00	2024-06-08 00:27:10	1198480	931732	3993676	675627008	28454000	101000010001010100000000000000	6b30cc5fc3a8014dc865e5a7488b6544fa54c29f5a0eee90e1e8ba64775c6193	2466100224	386096312	83716654861185	00000000000000000000000000000000000000007d78b8b7997413cb4827d3d4	0371ec0c194d696e656420627920416e74506f6f6c20b9003404d6299588fabe6d6dc026a8850bfcd03a355688c2bf0c31f8a3cb225a486d2a3b25de126fc4b65fa1100000000000000000000c337a3e010000000000	1089	1012	4537	4149	1311699296644	909322432	1312011796644	909539072	226063991	156716.5938	188700.38	130.8144	56630.902	39.2589	14524.311402633	312500000	216637.5	538563991	373354.0938	AntPool
