id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
843078	000000000000000000022279c79923c933014992dfc6ff642b2d4e42ab724caf	2024-05-12 00:04:39	2024-05-11 23:31:46	1846467	715535	3993072	536887296	20004000	100000000000000100000000000000	42af9197b4c4358b9802b9c71759becac36dff86dd508dbe9de8530458beef00	3814524579	386097818	83148355189240	000000000000000000000000000000000000000078f4561a320a70698b0aaad4	0346dd0c04980740662f466f756e6472792055534120506f6f6c202364726f70676f6c642f7c64e2008d3f0e0000000000	3557	3494	7311	9298	234190399248	142376048	234502899248	142566032	16703988	10155.1895	9048.125	5.5007	4184.554	2.5443	2065.4279146572	312500000	189984.375	329203988	200139.5625	Foundry USA Pool
843079	0000000000000000000058bcb3a5023b9668d6183b798615e0970a8f3183fd9e	2024-05-12 00:07:46	2024-05-11 23:32:16	2046485	648949	3993332	1006632960	3c000000	111100000000000000000000000000	3d89c7dc90fbc0a8bfb986693ec82e58e4688d6c0b4d5fe9ce9bb936f93b8ceb	3884834951	386097818	83148355189240	000000000000000000000000000000000000000078f4a1b9f9d6f22dcf9a8ee0	0347dd0c182f5669614254432f4d696e65642062792071617a3130302f2cfabe6d6db235169634c4306d99f64bc0d40d273795528914e060db8add2a8038b0260381100000000000000010af3edd05675cd2775ea78b81e697050000000000	3322	3292	9786	7565	50974988274	30990244	51287488274	31180228	12794009	7778.1177	6252.9155	3.8015	3205.0342	1.9485	342.48572638648	312500000	189984.375	325294009	197762.5	ViaBTC
843080	00000000000000000003185cffcc1d355e583bf01c061cd2775f4b83f9223f98	2024-05-12 00:16:22	2024-05-11 23:35:24	1717895	758592	3993671	571727872	2213e000	100010000100111110000000000000	f47a9b6e76a30cd620399d30d534c8bc062f7d4710badf606a009f7f7e538765	3497287339	386097818	83148355189240	000000000000000000000000000000000000000078f4ed59c1a373f2142a72ec	0348dd0c194d696e656420627920416e74506f6f6c202e00080777c5d599fabe6d6df34f7b2923c58b864dd285a890269cddfa1472f656e706a366d6f1d4cf58ec7110000000000000000000f7541682b10000000000	5165	5108	7205	12170	1845494770651	1121968512	1845807270651	1122158592	15256726	9275.3262	8883.515	5.401	3821.941	2.3236	14250.75408954	312500000	189984.375	327756726	199259.7031	AntPool
843081	00000000000000000001153cac7dea5e5624caed352011754c5b5af0d67c1e65	2024-05-12 00:49:15	2024-05-11 23:47:03	1449113	849620	3997973	637157376	25fa4000	100101111110100100000000000000	b6e1a7111f6517ee8d4ec5e790e7984f0e4dd261a8da0f2e7c3ea4e9745b57fd	3123682055	386097818	83148355189240	000000000000000000000000000000000000000078f538f9896ff5b658ba56f8	0349dd0c2cfabe6d6d9d000f2cba6edd8c764a62de918eb8160e1c705804b2883f86fa53e73975def710000000f09f909f092f4632506f6f6c2f670000000000000000000000000000000000000000000000000000000000000000000000050021c20200	3839	3685	6997	12817	1182261073455	718755648	1182573573455	718945600	22952107	13953.7334	15844.644	9.633	5743.8896	3.4921	21735.851119291	312500000	189984.375	335452107	203938.1094	F2Pool
843082	00000000000000000001fdfe1ec45dddf32b9816b276e64bc30de6d9e3d528ed	2024-05-12 00:53:03	2024-05-11 23:56:26	1807417	728545	3993052	563585024	2197a000	100001100101111010000000000000	6c78cb25f30bbcd55da0e37671c79d3f3d4bd790a53b0be4080fd606e5b9fe19	3263656331	386097818	83148355189240	000000000000000000000000000000000000000078f58499513c777a9d4a3b04	034add0c04dc1240662f4d41524120506f6f6c202876303331393234292f98e950ab869be201eda7354a60f4071b126a4402bd0000000000ffffffff	4161	4095	6379	10383	630886744845	383547584	631199244845	383737568	14518579	8826.5703	8034.16	4.8843	3636.995	2.2111	8686.8467406695	312500000	189984.375	327018579	198810.9375	MaraPool
843083	0000000000000000000269a1cf687fca3a87abad9e95d17249ff4c3e68f2482a	2024-05-12 00:53:19	2024-05-12 00:04:39	1532881	820104	3993193	605921280	241da000	100100000111011010000000000000	6472983b20e0721f3a3ff88df0f176d7876eda98119efb31d404c5b3a426d54c	2757555366	386097818	83148355189240	000000000000000000000000000000000000000078f5d0391908f93ee1da1f10	034bdd0c04001340662f466f756e6472792055534120506f6f6c202364726f70676f6c642f6933b41b280b000000000000	6523	6512	7638	15189	40172248143	24422718	40484748143	24612702	11782512	7163.1782	7688.2197	4.6739	2951.5747	1.7947	184.20020520181	312500000	189984.375	324282512	197147.5469	Foundry USA Pool
843084	00000000000000000003405fdea37eb809b3eee323b4549bc5ca56fea73b5bfd	2024-05-12 01:13:38	2024-05-12 00:07:46	1552672	813496	3993160	538206208	20146000	100000000101000110000000000000	b94b2918fc8352e4c309500e84b21046d48bd08791b5a09bb2fafc974bf6a2bd	3326891381	386097818	83148355189240	000000000000000000000000000000000000000078f61bd8e0d57b03266a031c	034cdd0c04c21740662f466f756e6472792055534120506f6f6c202364726f70676f6c642f8311e82789a6010000000000	4808	4706	8096	12608	269698328939	163963104	270010828939	164153088	24668520	14997.2266	15891.266	9.6609	6179.6313	3.7571	10039.598119436	312500000	189984.375	337168520	204981.6094	Foundry USA Pool
843085	0000000000000000000132f9efdeeacbaaaf8ce6a0b53fe19f42986406aa95e7	2024-05-12 01:19:58	2024-05-12 00:16:22	1825733	722504	3993245	570425344	22000000	100010000000000000000000000000	139934bfca652ec0c92d3ddd7c8562be008fe2ac3bfe610c4c1eb4d510071511	667863773	386097818	83148355189240	000000000000000000000000000000000000000078f66778a8a1fcc76af9e728	034ddd0c043e1940662f466f756e6472792055534120506f6f6c202364726f70676f6c642f0630f12cdcb0170000000000	3919	3880	7180	10812	316682155125	192526912	316994655125	192716896	19341268	11758.5234	10595.674	6.4418	4845.0156	2.9455	8382.2003471394	312500000	189984.375	331841268	201742.9062	Foundry USA Pool
843086	00000000000000000000c66d8c11662ae6ec2e9e0dcd088a546dbf991415b545	2024-05-12 01:31:16	2024-05-12 00:49:15	1871687	707359	3993764	665329664	27a82000	100111101010000010000000000000	98a57160ed6146324aa180e51b7f46cb0b9d662efc501e0ffa8cda0b37bdaa3b	439195317	386097818	83148355189240	000000000000000000000000000000000000000078f6b318706e7e8baf89cb34	034edd0c194d696e656420627920416e74506f6f6c202e000e07928f60dbfabe6d6dbf56f32ceaf702e2e5d158ffa2fb24ca601a7b623c96235c9651d645024b40e410000000000000000000fad68db7ef0000000000	3758	3673	7450	8955	181893594120	110582208	182206094120	110772192	18673706	11352.6797	9979.471	6.0667	4677.815	2.844	13461.838732919	312500000	189984.375	331173706	201337.0469	AntPool
843087	00000000000000000000f2241d5bd4f57e6d6a614136b073f42265e699ee106a	2024-05-12 01:51:21	2024-05-12 00:53:03	1904157	696487	3993618	601137152	23d4a000	100011110101001010000000000000	2c51d37eb64cbd06cdefb5e9e9fbb1c6389087463344855156f2d0f9ebe8989a	3023227965	386097818	83148355189240	000000000000000000000000000000000000000078f6feb8383b004ff419af40	034fdd0c11627463636f6d383930d600180199be7730fabe6d6d5572e78d1d23d9ae0366d7a1a7297d0215096cb00194630c499339d3a945955d100000000000000035180000b8b0010000000000	2471	2373	7966	8735	224984263690	136779184	225296763690	136969168	27742444	16866.0195	14572.984	8.8597	6949.7573	4.2253	24288.966503387	312500000	189984.375	340242444	206850.3906	Unknown
