id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
838671	00000000000000000000f1f9ba983d913507155f79d3f95e5deedcf9085be0b8	2024-04-11 00:15:15	2024-04-10 22:55:24	1551286	814149	3993733	837861376	31f0c000	110001111100001100000000000000	547cbdf0f9f018cee002ca23eb3bbc21f655e3d8868af2ebb3a2c63fed3b9b47	2641935960	386089497	86388558925171	000000000000000000000000000000000000000073a3f5a6dc896ee4cf264650	030fcc0c1462696e616e63652f313031312f0178051add3cbafabe6d6d9431e244d1eca9d3f03d101947982915c53d813ce8c181183c93838531a81ede10000000000000000000922d3c32010000000000	2699	2589	7372	10459	1917128940926	1352361984	1917753940926	1352802816	61619992	43467.3594	39733.914	28.0288	15436.0205	10.8887	20320.624712333	625000000	440881.25	686619992	484348.5938	Binance
838672	00000000000000000002be69fc9b9b503c09f1fec5be87139632e455ce03b582	2024-04-11 00:19:40	2024-04-10 23:25:44	1692207	767180	3993747	538304512	2015e000	100000000101011110000000000000	fd61e41129d280857bd97586e49bd7f880e2054988640c0d0f533d1aeb135dfb	3532859522	386089497	86388558925171	000000000000000000000000000000000000000073a444391279b2481589271b	0310cc0c194d696e656420627920416e74506f6f6c208d0071021c72b13afabe6d6df0b63c206aaa6856cabeae8caad941692eb0b10d2f6eeb608830060b2e0a953f10000000000000000000736aed61000000000000	3423	3282	6737	10269	95243429272	67185664	95868429272	67626552	44766589	31578.7988	26461.986	18.6666	11214.202	7.9105	13408.231085223	625000000	440881.25	669766589	472460.0625	AntPool
838673	00000000000000000000eda31411589d708ae50b342aa9d7cf491137a9213e27	2024-04-11 00:29:09	2024-04-10 23:30:41	1511409	827313	3993348	568164352	21dd8000	100001110111011000000000000000	520e44504ca305d1721a4017cc7d549fb9d342ba25b944f3e6c02f0d2a0c7b71	2240544060	386089497	86388558925171	000000000000000000000000000000000000000073a492cb4869f5ab5bec07e6	0311cc0c082f5669614254432f2cfabe6d6d934db1349b33e7211a36b1c9f19815e1486f1481680176bfe050ab6962777f6a100000000000000010e5106b00097703ab3b3ad1747003000000000000	2985	2848	6883	10243	244870835349	172734336	245495835349	173175216	48869897	34473.3125	32342.174	22.8144	12242.179	8.6356	49891.238893837	625000000	440881.25	673869897	475354.5625	ViaBTC
838674	00000000000000000001008c9291bae82a0d115e3d694b63ecacb3854e349935	2024-04-11 00:35:27	2024-04-10 23:44:02	1579881	804387	3993042	830537728	31810000	110001100000010000000000000000	a029c36e3a42503cb4e041f81abd6d176f3d189ebbfce7b7f37eb5e0628f1d45	3191585148	386089497	86388558925171	000000000000000000000000000000000000000073a4e15d7e5a390ea24ee8b1	0312cc0c04503017662f466f756e6472792055534120506f6f6c202364726f70676f6c642f47d7e765d6a9497200000000	3549	3429	6782	10445	107691189405	75966440	108316189405	76407320	43772023	30877.2227	27711.107	19.5476	10965.04	7.7348	21601.383855759	625000000	440881.25	668772023	471758.4688	Foundry USA Pool
838675	000000000000000000032a7be6437b63b7627a443346e6f49df107503a0fb4ea	2024-04-11 00:36:00	2024-04-10 23:58:58	1562757	810269	3993564	637534208	26000000	100110000000000000000000000000	b16c22d8a9266aacdc85910ac3721d5e03f7a2e2bc304e180779957def1ee59e	2803842867	386089497	86388558925171	000000000000000000000000000000000000000073a52fefb44a7c71e8b1c97c	0313cc0c152f756c74696d75732f373837cf003502224a0d5001fabe6d6d5d044fcb58fcde69f5d5b481e34a59616dc8cf3314a18af005d012140f950c9d100000000000000000000a0a0721000000000000	4434	4315	7177	10350	29509068160	20815992	30134068160	21256874	34187525	24116.2227	21883.014	15.4365	8564.464	6.0411	4912.8692964128	625000000	440881.25	659187525	464997.4688	Unknown
838676	000000000000000000000788ba18725b5570c5ffc313383a427382408fe5be9a	2024-04-11 00:58:13	2024-04-11 00:15:15	1645569	782562	3993255	716832768	2aba0000	101010101110100000000000000000	c89a3960a94f720420fae07e5d0c08e1e63f3956ec1a5620758f4d70d52615f6	3119192706	386089497	86388558925171	000000000000000000000000000000000000000073a57e81ea3abfd52f14aa47	0314cc0c192f5669614254432f4d696e6564206279206d69786173696b2f2cfabe6d6dfd32ad1f75898ccdc0e4acbe17a3d2ebd09406ecaf52c6cd2fea154d8cb558541000000000000000103a11ce00cf412fbf7062420c41e4010000000000	3244	3144	6278	12343	495911767795	349821120	496536767795	350262016	69636335	49122.168	42327.746	29.8586	17444.99	12.3059	29804.174703108	625000000	440881.25	694636335	490003.4062	ViaBTC
838677	00000000000000000000e4958b97f46d67bc9d44c80403da0378974cec2fea2c	2024-04-11 01:00:48	2024-04-11 00:19:40	1559441	811182	3992987	856449024	330c6000	110011000011000110000000000000	35c5e1b892e50a985ccd77eba41d1eba4b6f3e52ac19c6a47694684953619176	2032674330	386089497	86388558925171	000000000000000000000000000000000000000073a5cd14202b033875778b12	0315cc0c04403617662f466f756e6472792055534120506f6f6c202364726f70676f6c642f15ab8512000023a1d7300000	3053	2944	6770	10262	131825079314	92990728	132450079314	93431608	42780922	30178.0898	27438.725	19.3557	10716.913	7.5599	9058.091797895	625000000	440881.25	667780922	471059.3438	Foundry USA Pool
838678	00000000000000000000700d10380d8c61d01291d1af10804344f3fba9d1e19a	2024-04-11 01:01:33	2024-04-11 00:29:09	1618417	793202	3998023	1073676288	3fff0000	111111111111110000000000000000	f8e3dc2ea2fe6f6731e1e2fd63afad1f113f3970f4a56d022fb9a794b1e7fcda	2254050686	386089497	86388558925171	000000000000000000000000000000000000000073a61ba6561b469bbbda6bdd	0316cc0c2cfabe6d6d270dc0521794f5ccd4df96644e636b86da81f731221c3857413f8e2a2842c61210000000f09f909f092f4632506f6f6c2f6b000000000000000000000000000000000000000000000000000000000000000000000005005c260000	4050	3923	7713	9370	43893895699	30963192	44518895699	31404074	31910370	22509.8945	19723.62	13.9135	7985.644	5.6334	10017.058611341	625000000	440881.25	656910370	463391.1562	F2Pool
838679	00000000000000000000544259042b05867a5a75daf8c720994fbf568f75d5f9	2024-04-11 01:10:29	2024-04-11 00:35:27	1721851	757103	3993160	542105600	204fe000	100000010011111110000000000000	66c96c8fc5c51369ee07c84f3adf965733edaf30df36496b7d6c541997dcb502	2048153365	386089497	86388558925171	000000000000000000000000000000000000000073a66a388c0b89ff023d4ca8	0317cc0c082f5669614254432f2cfabe6d6de3d87e84cb6d462602af4f16cd779cf380f551de7627da3e9c2039e8a9568ff81000000000000000106b1143065442264bcbe2723963a3000000000000	3972	3894	6196	11457	434102703998	306220384	434727703998	306661280	48211331	34008.7539	28005.924	19.7557	12077.773	8.5199	9945.4957649552	625000000	440881.25	673211331	474890	ViaBTC
838680	0000000000000000000253765b8607b89129c2623bab57aae341a1f983d242fd	2024-04-11 01:20:05	2024-04-11 00:36:00	1698833	764918	3993587	872415232	34000000	110100000000000000000000000000	92b1c26163b956c55e32944403e5f58b72a5efb744ba92224357e03ccf1f4c74	183034549	386089497	86388558925171	000000000000000000000000000000000000000073a6b8cac1fbcd6248a02d73	0318cc0c1d506f7765726564206279204c75786f722054656368e6000004320e5082fabe6d6d6a9c1823fca5b63b38fe0a04308c8253d5a36ff39e96f11e1c903ade9203ab86100000000000000000007c406000000000447f1d	4002	3941	5928	11648	261392311515	184388752	262017311515	184829632	48031279	33881.7461	28281.076	19.9497	12032.55	8.4882	43816.741201103	625000000	440881.25	673031279	474763	Unknown
