id	hash	time	median_time	size	stripped_size	weight	version	version_hex	version_bits	merkle_root	nonce	bits	difficulty	chainwork	coinbase_data_hex	transaction_count	witness_count	input_count	output_count	input_total	input_total_usd	output_total	output_total_usd	fee_total	fee_total_usd	fee_per_kb	fee_per_kb_usd	fee_per_kwu	fee_per_kwu_usd	cdd_total	generation	generation_usd	reward	reward_usd	guessed_miner
830213	00000000000000000001546d2f04e99455ec24d5f2ea3f3efbab04fde4716c7d	2024-02-13 00:07:27	2024-02-12 23:34:15	1878068	705106	3993386	689840128	291e2000	101001000111100010000000000000	ba8547fe7a0805401d3aaee36fc21f1625c1f99a6e52bdec972efd07eaaa110a	1717335579	386120285	75502165623894	00000000000000000000000000000000000000006a0b4ee6c59191cf5cb90020	0305ab0c1b2f5669614254432f4d696e656420627920626c6f636b67656d732f2cfabe6d6d360179491f6841df8df13362f3db3d72f6519a703a0f5f8233bef8a8d1ec03f1100000000000000010cfb0df05b93277c9494f5139bb01000000000000	2576	2412	7260	8172	1326701385739	662753664	1327326385739	663065920	48825534	24390.7949	26003.297	12.9898	12231.183	6.11	29579.148038461	625000000	312218.75	673825534	336609.5312	ViaBTC
830214	00000000000000000003b9e609afb8c7654fff277fbb4a214b2c55ea861b030a	2024-02-13 00:17:33	2024-02-12 23:34:27	1558590	811536	3993198	545259520	20800000	100000100000000000000000000000	2dae8da7ccab153f1b69c86626cbff352440c33eca2e6617f58f2fc7967aeb71	1826862176	386120285	75502165623894	00000000000000000000000000000000000000006a0b93924200129394bb0de0	0306ab0c082f5669614254432f2cfabe6d6d91249b4ae677220aa0181e0492629b685aad70a926e3dee9d2e71fd20db4f941100000000000000010e9b044061f6a3d342d847fcea938020000000000	1989	1848	6835	6076	1945765276035	972007040	1946390276035	972319232	33376026	16672.9941	21419.494	10.6999	8361.193	4.1767	23642.326710464	625000000	312218.75	658376026	328891.75	ViaBTC
830215	0000000000000000000318bc7dfafb1e15e6962bfacf28511f50ddf5315e6003	2024-02-13 00:25:58	2024-02-12 23:43:45	1598052	798503	3993561	674439168	28332000	101000001100110010000000000000	02428170337e88622521b735026ea494a8912c5cdc0d0b1943f39c82e150abe5	47278556	386120285	75502165623894	00000000000000000000000000000000000000006a0bd83dbe6e9357ccbd1ba0	0307ab0c1a4d696e656420627920416e74506f6f6c20ab011901719e317801fabe6d6d99e9f0e1b1b1438f2c250efb93ed8aa8d61107b2eb00273b8ee4388eba16b0191000000000000000a3fe00004201000000000000	1936	1835	7727	8881	297866145102	148799040	298491145102	149111248	30609289	15290.8701	19159.832	9.5714	7668.109	3.8305	33515.18679833	625000000	312218.75	655609289	327509.625	AntPool
830216	000000000000000000013561aa95717a89df029d1511cdd697f69d8495236780	2024-02-13 00:39:37	2024-02-12 23:53:18	1474894	839629	3993781	777183232	2e52e000	101110010100101110000000000000	1fbea3adf1c3ec9de1486e2753e2ffd28ed9cf8b46aab3d1c1510f70d7520551	1314437734	386120285	75502165623894	00000000000000000000000000000000000000006a0c1ce93add141c04bf2960	0308ab0c1b4d696e656420627920416e74506f6f6c39373100001803767fa819fabe6d6d0ee42859bfe7ea932b040fb8e5a7a784c7b03435f564ceb945a2fa2b3a0c274c1000000000000000000093f2d801000000000000	2282	2088	7537	7160	3378043453079	1687501568	3378668453079	1687813888	39937691	19950.873	27087.107	13.5313	10004.4795	4.9975	39920.322569038	625000000	312218.75	664937691	332169.625	AntPool
830217	00000000000000000001b19dd29ab365e91c524dcdef4901e09139fceae309c6	2024-02-13 00:45:46	2024-02-12 23:55:31	1637295	785246	3993033	536870916	20000004	100000000000000000000000000100	e8f842d6f7ef7f43b864c394572e1d9af39b187c0898979280911f992607dc6b	1283627193	386120285	75502165623894	00000000000000000000000000000000000000006a0c6194b74b94e03cc13720	0309ab0c04bbbbca652f53424943727970746f2e636f6d20506f6f6c2f0f13b6dc6efe730000000000	3770	3666	6868	8273	179829336306	89833744	180454336306	90145960	24458679	12218.333	14941.105	7.4638	6126.947	3.0607	39916.226107233	625000000	312218.75	649458679	324437.0938	SBICrypto
830218	000000000000000000029e14095b3cb97c8bebac25586ce3c9e006bda4e3f593	2024-02-13 00:49:25	2024-02-13 00:07:27	1856134	712249	3992881	699809792	29b64000	101001101101100100000000000000	294867cb6a22c056dcb45481f2614cea4aa34d9e95089cc97fbcd33fca5fe8ad	3846949018	386120285	75502165623894	00000000000000000000000000000000000000006a0ca64033ba15a474c344e0	030aab0c0496bcca652f466f756e6472792055534120506f6f6c202364726f70676f6c642f1583ff9f9300000000000000	2334	2262	8854	4498	127215490147	63550500	127840490147	63862716	18155049	9069.3545	9782.675	4.8871	4548.0845	2.272	9835.5625499391	625000000	312218.75	643155049	321288.0938	Foundry USA Pool
830219	00000000000000000000498d0372540c28a1b3ef1a7152e9c19e6096d88f3063	2024-02-13 00:53:36	2024-02-13 00:17:33	1612268	793702	3993374	671080448	27ffe000	100111111111111110000000000000	5f5addb1986d8e468ae77676bcb404501321d3f502a86eeb00dfa383a98f57f4	2735634110	386120285	75502165623894	00000000000000000000000000000000000000006a0ceaebb0289668acc552a0	030bab0c194d696e656420627920416e74506f6f6c20000010057b812d2afabe6d6d7466bf10f205745ab539d637bc08d6ba0f49afbb44d5053b261c0af8b6cf56cb10000000000000000000b3ee0f02160000000000	1476	1408	7474	8871	139191350821	69533040	139816350821	69845256	18984034	9483.4746	11778.208	5.8837	4756.0176	2.3759	16194.80501505	625000000	312218.75	643984034	321702.2188	AntPool
830220	00000000000000000002c03b9c532977b9c2758d3f43a0d7f904bb3d1464c9b7	2024-02-13 01:07:12	2024-02-13 00:25:58	1646390	782357	3993461	536895488	20006000	100000000000000110000000000000	6e117d226815f660c38928b3cdb011bd1915f86915762e588704a477e7d5f0fb	1079993727	386120285	75502165623894	00000000000000000000000000000000000000006a0d2f972c97172ce4c76060	030cab0c1b2f5669614254432f4d696e65642062792061646d696e383838382f2cfabe6d6d3cfabba735bfb2445e3853b16d337bc2692438a9f65c7254c5118c91c1227b691000000000000000107bb14106321624ad1b365f0b40d8320000000000	2340	2165	7138	8589	444167007454	221883632	444792007454	222195840	37742099	18854.0664	22929.74	11.4547	9454.517	4.7232	44916.192851416	625000000	312218.75	662742099	331072.8125	ViaBTC
830221	0000000000000000000277ab5f483a3bb840256782822afaecf84a9d9970c9be	2024-02-13 01:11:46	2024-02-13 00:39:37	1946602	682358	3993676	813080576	3076a000	110000011101101010000000000000	e9b3e75b1a471564212c6ec745583bab8a9262f556add22230630967dbe08498	2286370156	386120285	75502165623894	00000000000000000000000000000000000000006a0d7442a90597f11cc96e20	030dab0c194d696e656420627920416e74506f6f6c2000000d0081ff7578fabe6d6d5e435b2196bac423a7e9c3d964acfd9b11e7cab4b934405be6700ded5d335e291000000000000000000023dccbf4610000000000	4859	4782	6712	8774	123554314575	61721556	124179314575	62033776	19067784	9525.3115	9797.811	4.8946	4776.6377	2.3864	19820.468320615	625000000	312218.75	644067784	321744.0625	AntPool
830222	000000000000000000016971c19ab96bf2ae0f41fe9921fa601b4d85e946b8d7	2024-02-13 01:14:57	2024-02-13 00:45:46	1711360	759865	3990955	675102720	283d4000	101000001111010100000000000000	bf91e3345202785fb268ab92d72719ffde85c18fcea1cabf116bfdb0c90a654a	2113436259	386120285	75502165623894	00000000000000000000000000000000000000006a0db8ee257418b554cb7be0	030eab0c0491c2ca652f466f756e6472792055534120506f6f6c202364726f70676f6c642f019f071500004c7689000000	4015	3921	7327	5400	88016922112	43968852	88641922112	44281072	17505944	8745.0947	10231.034	5.1109	4387.5923	2.192	189017.07491804	625000000	312218.75	642505944	320963.8438	Foundry USA Pool
